geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQ838dv2e0UOuWHv6tx3ZrbY65gHtRnWJqyRXMTN_QVoXQK521LCTxLjOeT2LXWw7w_YwPhYSiH6NSyPecDd2J9F-nCVn00bKLQXdkkik8FbLIZYtz15azvOemIZnZrELjEuafylvFzNHpYRgdJJf9ZehKVG-mqQwXnI5U6Z6qvTNj9P8U_TncNjbHhDoDFRzjKMu7ZN8nbV_NDtI36Y-q5LA6knMcG0gBb78E1-TYmMfeK0PqXiIbsHa4kHcA0mpRFlIYjeVcI6ljJLyeNs6WeGg_A2WFVFvY5zCtlyi-HKu4QND9WzwjkY7RSRntNUd0PWxpwIpK6xCVjIR1lJy970Yy4rYjlC_Cym7fcikgBzgnu_DihnwwNYY_2NDs8MighvJ1FsI06nIBZ_l2r3K2rSxIYBjIM-vh4hXwKIrcrXD2kwv6uq0WFoo5_OLFNw8jYoaYYSuIfXCE3uyWulW42q-fvqUYRWRxbGTqmPatYgmQYJ5FKEKnJ9_hBOJoWk1gl-i_nzAtNv5ugQBrDiWcB39TJfCkJ8EUkUOM_Wic1wMKfU1T3fkdLetpKN-V4XQvJx8Matd4Zqs4PkS_j4WOsanlKI-sNVCNOhvbL5_sh8jDOOBPP_7ereJhuFC41', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,881968253bfffff
"{'location': {'lat': 52.391803, 'lng': 4.649538099999999}, 'viewport': {'northeast': {'lat': 52.3932272802915, 'lng': 4.650980830291502}, 'southwest': {'lat': 52.3905293197085, 'lng': 4.648282869708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kwantum,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112169272476814707986"">Joep</a>'], 'photo_reference': 'AXQCQNSF0nfBtVe39mwc8AplIUGXIo1jdtCxagOXkHCGlfnOa5pVDShL6hbpyrjzt99pt2fF4WErIbazva2DHMlegSa5ecz5pWCRjZx0CXVQ5RcrUgWjaWXR7E5ZDUghUGMr5Y3qnwwcp7yAWDld3IgnNvXO-bx2MMSd3_ONgyFMufKVAOed-9FLJ0jjeb6NvAnN4FiDG6TUYueKDEoPIEEKnplrgPNjMbYqBryCQ5yH0tCV-d8j2x5g7kyiA2ZYfFI4QJ5i5e8BOrGtZ3QDjcnvwTzW8yHsTmDqUuke3vqcmihRZg1P8s5ZohakyYG7JZRtjPJuWv4ghAJHSANgzEKYqSWvGh9Qlv09RA_QZ7jMbObmpQksZsIC5c7AODBqwAUZY5hVit47PvV_G7ThqcrigFrxBGboIXwrPchsVbdAh9c301koC-rGEpggjBH0ui-muvYcHFwFD9yjZXBo3QA888R-E37QMlfG5td0j1vuRCLST_b1G7sB62OOMwP43oM0TAXgB4KXyjw0pOUMLCf5f8lFOP3vgH9e7ItAQdgyof46wYJyLhCiwqG6PHdUCAM19dWEesfMwmPuQycQXQ0VQiMLNNpnup0sUlmQWF0rapUz_luXa15Bw21Gvt3jB1lCxLDIBYuG', 'width': 4032}]",ChIJ2182OnrvxUcRPlv-dKlxzaA,ChIJ2182OnrvxUcRPlv-dKlxzaA,GOOGLE,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']","Paul Krugerkade 51Z, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JRX+PR Haarlem, Netherlands', 'global_code': '9F469JRX+PR'}",3.9,289.0,881968253bfffff
"{'location': {'lat': 52.3968453, 'lng': 4.643199199999999}, 'viewport': {'northeast': {'lat': 52.3982105802915, 'lng': 4.644442230291502}, 'southwest': {'lat': 52.39551261970851, 'lng': 4.641744269708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,HEMA,"[{'height': 2502, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNSQ7luMm3xY6IcfoDJt7lMBPIdSLHcntzhqsuGTyA1fAx5hWoYylSRb1NLHmTBXYVnG7y5_GA74Iqjh0zAQcZRz5hi4XBzBizgd_nCE_f7BMdQRes9UNfFQI4uUqyvdvCCCByCEN8x0j-C9fG-dp-A3qwUH7OPOpDM5395ZzP79uUFnqboJERY8hndy6AOodFAsWlfeCctZ6geMWaDWMxLSDR8z2lbLAhIM1WqEocaNCPKbce0V75Q6xuEqg4NKbHeZrw-LuPsjx6f3uLeHjer5bnCQ1J3hxc7um6Q7ZsTCVomZMqC8YhgA7hqp1upjKdRQdi1LJzfvTx-4AhX9If4EnQAvJLbmEiAeDMcVEONGb3h2LvZd-zlrphinfMYWyfy9HWyWzE8Rfr3vDfYqyM1VMR2ItG7KTmpOie7iFsN2oGCA8-QDxMn2qzBJQIv1tGo-xceTMXpyNCR35u-ZvKmzJ20r57iBLhuVMw2At1zkalCkbiqf79ZpEzkYs7wFVWpU3XcSqay0v7XC2bG6pp47WU10mlMmBODsuXclNIklfgTgxDWofAYZwwsOexMdrYHBwcU3-p7M4ORr_ABO0uvzH335ZAbTUchy8pnL7-7By77zIX-rAAS0QpdtbhNd-sFY-w', 'width': 4032}]",ChIJx6B_P3bvxUcRSVDSZJu97AM,ChIJx6B_P3bvxUcRSVDSZJu97AM,GOOGLE,"['department_store', 'clothing_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Julianapark 24-28, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JWV+P7 Haarlem, Netherlands', 'global_code': '9F469JWV+P7'}",3.9,243.0,881968253bfffff
"{'location': {'lat': 52.393593, 'lng': 4.641331000000001}, 'viewport': {'northeast': {'lat': 52.39492488029151, 'lng': 4.642749430291502}, 'southwest': {'lat': 52.39222691970851, 'lng': 4.640051469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CopyNet Print & Sign,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNRJs3ltevjG70UBVO6JIWI5EUalHZOgIKH6IxTyI0r5_rcUW12yVjT45r4NUWy-bFpnY6mgtewGuKWfjch2OKkcZA4kIY1GWy0DOhOdpm9CSJW5f00pWJte-sjNdbzxW34-4g2iq5bYPtH19OwawRTqYpqzmGmRtAOqhbroh_1wd6YBLQrFDd_bz_WTeono_J0m78LfhsGFHeSQ6vAMf-oPDU_DHLANdXkJ0pAFAle4TpXixULRctOvkwlqVvs5TYnieUEmM7gnbWuW-EorHNb2aQwDatHHUNhkKLPQw53ldpFDxw3rPzOeD_Ls50lHhVYeeitLOWq283zCe8-bHm7jM5knuY0DTJpMz4GSqFQx83jzvV02yJXet3ltMEwzrObFl842k5q12V8RK1b7rARApPI4nF9fA9TiV7qDd3YQsPZStsLSczVMev6vkHU0mgscDpum1GSJHvA6Efm_vMXRu7l1I11zpA7l9EFvBTCBFmWxaThCUbtEhGTaoxx4maF3VDtAnJ8ug3xWgU1ZAw8LpWi-M-338d4hhQU_wApPEqqn1MMS9YTmCVB6VLu6zDAvu99geTo9zOOrMySzUXdv2vj378QX-HqK5YFTMK57YOjD4OqHN7y5Zl7asd-yGq9Ai7qF', 'width': 4032}]",ChIJERuLr3bvxUcRXwFrLWwzaK0,ChIJERuLr3bvxUcRXwFrLWwzaK0,GOOGLE,"['art_gallery', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Generaal Cronjéstraat 39, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JVR+CG Haarlem, Netherlands', 'global_code': '9F469JVR+CG'}",4.2,120.0,881968253bfffff
"{'location': {'lat': 52.39058169999999, 'lng': 4.647821899999999}, 'viewport': {'northeast': {'lat': 52.39209098029149, 'lng': 4.649129330291501}, 'southwest': {'lat': 52.38939301970849, 'lng': 4.646431369708496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Action,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112396958357407667590"">Samer NL</a>'], 'photo_reference': 'AXQCQNSapZxYrGd3yOllAHkDil7XPWKP742aA-_96oarqRXeU2h2npNVpTEOeaB4nCDnUNrzF2XLO8ICQVZKKR8gQXwmNmDCyBzACK-lkAq8ECdBef7KXJyo7Q3h0Ip_CxIH6pSQ-Yebg-obHLfdc3ar3pFYvUZKFFy8u85Kj3Ri_jhDZUux4suCpmt35hrWNkvyK7LjYpW8nILMfriuBuHk63DJPnfyNaNEocS4s02msPJRiHnDds1ZOux2Ks9i90KY9xVyQu5C4kGWMHc3-qvkTl58B_wWt7-3MPyidHVc9QrteobWERVEyoDJRg9RlF4P2UgA8vFWBgXt9SSJtJEJpPjA1Dt3Oraz-SHNgN9k-Y4ah7bIno85MrtyKdiBuErStVcgZF2MASlFU3d93jk6_v1vGZO7KAm7mEfsqIY0z0CJHZnROmgm5BLPAsrevY5EsottojbjZGN4iNQ0GZpD7qix_LQul2BRre0lqApoZdzYnUaC5ZPUy1nduVPw4YYX5Zl7HEMPeokdD3rbVY8UhPfjmC66mB4VGpHtT1l23c9RF9H_JzZ0_pngRvBsUHRZV357-Gq13RkuzzdFpJpK5STUCVPyCfqNKBgdvD09_dHdF8CwsmSkCZ_ijwqwaqr5', 'width': 1024}]",ChIJcc9Ei9vxxUcRDYThv8H1R50,ChIJcc9Ei9vxxUcRDYThv8H1R50,GOOGLE,"['furniture_store', 'pet_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']","Werfstraat 11, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JRX+64 Haarlem, Netherlands', 'global_code': '9F469JRX+64'}",4.2,1253.0,881968253bfffff
"{'location': {'lat': 52.3944233, 'lng': 4.641689700000001}, 'viewport': {'northeast': {'lat': 52.3957625802915, 'lng': 4.643124530291502}, 'southwest': {'lat': 52.3930646197085, 'lng': 4.640426569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,"Candlelight ""the atmosphere in December""","[{'height': 1127, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108186077316256096926"">Candlelight kaarsen &quot;de sfeer van december&quot;</a>'], 'photo_reference': 'AXQCQNR3NlWsFLNY-ucEDE3xlWi_de3d3dv_Zr8_swlmCABpVxGv0huKw_22RDi4HspT0jiTx0KqC4QZR9UK3d6bhtjQeOzTEiGP0P6EPYfNRnTY2HQHoa145yBRoB44PY69biIipKWnbg7-qOiGP7FfqPxxSd6seyoaKDXoNzuaMOV-Z3gcAoUA2Zx9JO5yyaZKqDIqi0gKIgDhFl6ttMIOemhwocIcRg_j0SaLBPVBSDBck4YRIW3a3LhOepRZ59tEaD0gJ-O0dpY0KsqoXpEam2lGB5IeAbFXAstARlOyc94r722xfqiDXqaLP1A4gGCHRAhBAmhbjmg', 'width': 2071}]",ChIJ50_zNmrvxUcR9a9wblLoLqQ,ChIJ50_zNmrvxUcR9a9wblLoLqQ,GOOGLE,"['home_goods_store', 'store', 'point_of_interest', 'establishment']","Generaal Cronjéstraat 65 zw, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JVR+QM Haarlem, Netherlands', 'global_code': '9F469JVR+QM'}",4.8,19.0,881968253bfffff
"{'location': {'lat': 52.3914699, 'lng': 4.6483101}, 'viewport': {'northeast': {'lat': 52.3928514802915, 'lng': 4.649924380291503}, 'southwest': {'lat': 52.3901535197085, 'lng': 4.647226419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Leen Bakker,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112752496852545715647"">mark gibson</a>'], 'photo_reference': 'AXQCQNQYNoUF-Cj6jExCaBoXqm1iexFbTG_Jbt0b4mnfFIx6iBphCrwJcQhArmfR7gXVQ_3NbS-bWD-65mrbmk4Xm346mdsKuKO1PFSeRljwngimAid78Au_92NuUOWoqnxn-qYo6bodKPHezN4UMjJhXfs-vFqt-5X1RshBxdQ6uj9BnVZ9uMre_B01-2TBr9CUZL12VpmHHBA1inkpImtQbaPAg6-Rp7wbWw3ZX8N2vJtJyKGA1qhDStEfIaZj0iTs3bciZqSzYAhdYm_1bZq7qPJjBIEnhN8kMTrOcM0eoPnKcOPdX-IFZkZ9lXvdokAwLk_llfPkzsowkHmpWvyd9V-GCaGkU12BfESv70o-Fj3uNgfgNvAnyG9mvIaFqoR1ADON8NVg7KQ1rUIvgErz99-8gRculLeEs9MbYoWkrJH2ULfPvU1iWQDw5esUbqcYIkFmKHXvegX1U43TYHClBqV4F7OTR6OvDw8rJ801lVyOK2idsjnjdAKmU8kmzZckml0Sq5ZGYfwKh__4HXJbWRs1AzepNJEuqQxmksKQe8ubpeswHwNLQeXZi_X90o8H_uSi2m2n3VSCJcXRCt0edME0-zsOWktq-9570aWW24WnH7yR69msv40GlINA_4ONGRTaIA', 'width': 4032}]",ChIJYWJhE3rvxUcR5NU690SadWA,ChIJYWJhE3rvxUcR5NU690SadWA,GOOGLE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Paul Krugerkade 10, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JRX+H8 Haarlem, Netherlands', 'global_code': '9F469JRX+H8'}",3.8,195.0,881968253bfffff
"{'location': {'lat': 52.3947459, 'lng': 4.641896599999999}, 'viewport': {'northeast': {'lat': 52.3960858802915, 'lng': 4.643299930291501}, 'southwest': {'lat': 52.3933879197085, 'lng': 4.640601969708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Almaas Parquet,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103042670159628213015"">Almaas Parket, PVC vloeren en Traprenovatie</a>'], 'photo_reference': 'AXQCQNTQdgPR1AUpP11j5tivWAr_3eMiYMy3QHZX-4rBnIeT1qrvFDiU_D9jXY5BcboL9VDa7zh-EMIobdDSHB6nguobYBZEA40v47FD9xJjix9b4W4HJwHMp3-ZtO7sMygrWzDq6hNP7Lebyx_OenAXSU8z-SXHwK2MLnkY88gBnVpFr0uMRXL6j8HBAkjO0YyLn3qArmkYR-JGZu6YjOyzhMaNr8vHznOr3y0zDtdLuJ1S31NtkL2QyZP_p01fIDbRZ4FBz0wldMFASvO2cUS2bxNzLx9ViQSjZwaHgfLoIMSFxNxsuDgdBOrcuq7l5t16tl5sKeKJdBY', 'width': 1600}]",ChIJnxjgkoflxUcReTHSf0CyFcg,ChIJnxjgkoflxUcReTHSf0CyFcg,GOOGLE,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']","Generaal Cronjéstraat 77, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JVR+VQ Haarlem, Netherlands', 'global_code': '9F469JVR+VQ'}",4.9,84.0,881968253bfffff
"{'location': {'lat': 52.39325689999999, 'lng': 4.641248199999999}, 'viewport': {'northeast': {'lat': 52.3946019302915, 'lng': 4.642619980291502}, 'southwest': {'lat': 52.3919039697085, 'lng': 4.639922019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Intertoys,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNTnOXLO2kjpdqsJv_MXugvTJvSmkjfnZOZmjL_kAu3s9MD9pQ_sj0xPuiyvhOyefA0GwzL8f3mwGkTfQ7-5JyH20VGg7PrqaB9AwtHjZmyPfzog7RqA-h5gtN2oPe1NMm5Agzrdh2SDiGetyRCWcgi2EIQr2okzhCq2v3GC0FpKIOitRIEySdOtt6U9uvvgvc_VFOg4qwk0BBZr9mDFP0ZBYzv2O5a_s_vXx8IrvDdbXaMIEzzaVn34K2Mtaj-gXDAqpLaD0CpnCuzceXILHzCFiloCFbZjkibanj8dlLlSg8vDKkkB0UlG7xsr7HdAavKn6usQYTNid1fUb0E7G3mspixUbbv6eyQpAIINSPu_5fXfRKKsxbubxZbeu0yITv4u_DNjndGawAZPwUKnYMefSA0YMvDlo33wa8DH5KDvUnsUwKVEBtU9wx5pnXgiuxTepc-qEfeBbyVTfgaYo01YrOXj32DAlc8f276FOaj0iozLCh38-JWML722Hb8V-Ezl3P8xo2QU4DPgqKvUrfbsS5O8sRsM1g942CeY0fS5qSPROqHQ8hH90FYpLde9gzHzJhmodSkPB3s6jGbSGmRnNQ5AbC7gnbdzi_dSym-rymdgzj1yHMuCZg5a-4rJIONK0mS8', 'width': 3024}]",ChIJO-EqrHbvxUcRWg7XjtEo3es,ChIJO-EqrHbvxUcRWg7XjtEo3es,GOOGLE,"['store', 'point_of_interest', 'establishment']","Gen, Generaal Cronjéstraat 25, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JVR+8F Haarlem, Netherlands', 'global_code': '9F469JVR+8F'}",3.8,147.0,881968253bfffff
"{'location': {'lat': 52.3947228, 'lng': 4.6421902}, 'viewport': {'northeast': {'lat': 52.3960861802915, 'lng': 4.643451980291502}, 'southwest': {'lat': 52.3933882197085, 'lng': 4.640754019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Butchery van't Hoff,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNRER9-rHUxQHIXkAr3-uzllZlhq9iwCzB-jNnnwmAwzBLodlrno7tV9QmEDRsxNGzJNNeRDhBdMzAftoLvqKl7KkQhCTqYVx_qHBRQlHnU8O2IWQRNvNuFDfJGXT64SwagX3hLiS2SYQ-F8WYSq8XwNf3PUvLAsV4sM430MKfoIq_7oXWJYLgTJyYyItYz4VPWjDiHxq-_dj6_EL-KAXWbtRhEDy87FSfPoyB1P661hLre5bcjWetV7YSo0oCKxlm1hWvMqb8iGN7rXPXBx2-s28F-tmZMyBjvrpI5yhX6WWN2fgrOrjb47NytsWwjFwOgvwMJisUfVnv7Hx7Jknjh0wuddEIpgQv20Z9X6nh5LCyrwCPnZEfsnMnKfins4myN-lzHURMjiGtAhHLrSrDH8_3qNh-ss1xdYGPyg-fPeobhLc-GFrYF2M-aAveMjZ2iH4YtJW3XjqaUXV2Z09D7Vqav0e59UdhXMOFkAzeHMqhx9fsALDBaMdpGZS5vfgY62DO-YBWYnURkt8vmg9_WYDrne40r_jP3rsL31BZfTCCvfGNfBm63LQecJ9r9xN_dX_qQ2vyVe3IJD4GMlvtdwrK9RCcXej0ZvgZ7zve7PLekXbURVOLW4w4h7-jhrPKz2fT_s', 'width': 4032}]",ChIJFZkyknbvxUcRWCG7twjePx4,ChIJFZkyknbvxUcRWCG7twjePx4,GOOGLE,"['store', 'food', 'point_of_interest', 'establishment']","Generaal Cronjéstraat 92, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JVR+VV Haarlem, Netherlands', 'global_code': '9F469JVR+VV'}",4.2,48.0,881968253bfffff
