geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNRk84uxB4iBUvp2yIbYuiogRe0R3Oyo1o8pqi8PysLduXF2unwZGyfWd4hiFI3xlsk38N44tI6t5nVeGViuaUjCLeiKJtJx5W5F9cmtkvZEmCT5MNnYHt7SAAiMtsRHIE_epjBm0oMwEPTfyVfNAd4dDE5Vq20pfWuCZCwTXPVBRz9hfJL1SS0Eps1usByCVFMP81GBj6Y5Sf22WRDr6-J7L2j2JVpHy443CH7BmKVPEtIHR-zqP9bmungyReFA5hxNACOSNhaDJ8cLLHoJFFqUt0bGqxwiev3NM5ajRkTwE4QsJKyG5R_W_X58TE9GgMIiTuI_TW-0Ie4LRCm3c7MTLAO7wUfrGm-qAEOBzQd_5i9iyMsNklcsnRmd9lBe66io61f4Iqb451IfJxv9-feWVkBlf0ao5cw83uZu4mCWzlvw3XopDM8IAJgHpwNjRx44udJCCs7HTRzB94EBXrrFt7P-RW2GTYGbMdOwRrntyZYCXYtN7XfpAUxjftxLeFUxzpI6atarsdjlmmRXzrd9jZF4n69asPA4na8dRjUDd2zP6nAAmgLHTifbZDxHDS3LtyekcT1Stzry3YpG6VUcF8-TARcuwFu9LAFaWym-80KQeOj2NIx1KYURpKkZ', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682537fffff
"{'location': {'lat': 52.38987280000001, 'lng': 4.626488999999999}, 'viewport': {'northeast': {'lat': 52.39118318029151, 'lng': 4.627958880291502}, 'southwest': {'lat': 52.38848521970851, 'lng': 4.625260919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,KARWEI,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113173899485739317812"">Karwei bouwmarkt Haarlem</a>'], 'photo_reference': 'AXQCQNTNbDchNOMi6V4DG3vPRw1tXIddHEhEtakCrwTu2_3m2PvbBFZVjhL7twDxzmQbSIbpBs7iADSQU_fvn5abn2quM3h06MDRhnEibBAnFU2OLPlGPbf-XBrTL2PkZoZgFMxyDe1wATIpxLbzJ7ubYh2sr_7SoLtkUc1NVG5UY_3NvoWIDOQpw514Om15OeE_KPhM7uWjSKn9sjAVeoeF0Btw98TN4eMimXon5AcpF17HJzwbqNRH1HWlTEhOXLeeJFyNaSac4Xugpqde1ptgvAkbCRTdd-PF-G5gGAVrUgi15ev9Z_VUeF0rl8UDtLkdJoKjSdaj7R8', 'width': 4032}]",ChIJnVYfwQ3vxUcRdwgGAktYNYg,ChIJnVYfwQ3vxUcRdwgGAktYNYg,GOOGLE,"['hardware_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Verspronckweg 63 A, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JQG+WH Haarlem, Netherlands', 'global_code': '9F469JQG+WH'}",3.9,736.0,8819682537fffff
"{'location': {'lat': 52.3840289, 'lng': 4.627525100000001}, 'viewport': {'northeast': {'lat': 52.38537428029149, 'lng': 4.628943930291503}, 'southwest': {'lat': 52.3826763197085, 'lng': 4.626245969708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Grapedistrict Haarlem Wijnhandel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116847766604504764445"">Grapedistrict Haarlem Wijnhandel</a>'], 'photo_reference': 'AXQCQNRrCMx9zzubDz5E8tGTnq1AIDv3yvhG6ez_x4XPvgcIg0YZlirgu4dhBe7MmONEh8M_BeVble9zU_tNW5jvjPlhoE9v3-1VzyapqULcseet76vE3E2Yep1PHWt9jlCbhrQ3OZNGclNeog7EB4LuHwC2mwyJ0liKX2ACWmp1fRKEh5Rn7PcJQKBEA2gIkPRJwHws36HJbsLDNcVDLT2l3vhJcrNcEAWG0nd7WT7k-XFFNpJn4-WC9yTjURl4QdgdnfX9MM7TxjlBjaOtx6Hici-HcwRckQ_I2dwrIk7jGTZwRjFYTw0uYbMfDJlSrBIsaSOk_GzuZiE', 'width': 4032}]",ChIJ-YwWlRPvxUcRqYj7OwyQ0vg,ChIJ-YwWlRPvxUcRqYj7OwyQ0vg,GOOGLE,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']","Zijlweg 30, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JMH+J2 Haarlem, Netherlands', 'global_code': '9F469JMH+J2'}",4.6,28.0,8819682537fffff
"{'location': {'lat': 52.38414089999999, 'lng': 4.6271495}, 'viewport': {'northeast': {'lat': 52.3854717802915, 'lng': 4.628552130291502}, 'southwest': {'lat': 52.3827738197085, 'lng': 4.625854169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pure Agency Haarlem,"[{'height': 523, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117953075345757690668"">PUUR* Makelaars Haarlem - Centrum</a>'], 'photo_reference': 'AXQCQNRHLxU7mWEhemDhNJItvwjMwNT5Vr5hnYv3jMESpAA99yloU1hPDmJ6j6GJTUmeWVcUzuQLrK2FHZcx0P7I3YL1VF6ItJnst9Wr9AjhIkwCOWO4sZfFG39SkMLpAIJjeUqVCGF3ZKS5Ts9MkOHQqe-NEuuO7xco0vkkPtD7_brmcoux1XkVYNAA8QOQLT6NBAUEam-Kt2avG_CclEF38Anp0DbOqS8DoUeoJfQRz6FflQneyy2IJht0j3V1ygLX-H-gAg8lSv1f-GppQNWczsiOvxmhMSmSOxBT_FyNCT7rQxZrT1JS9D5xLMcv8DQ0hdarFkRaVLg', 'width': 926}]",ChIJ24nhwRPvxUcRsD7tbwOzxdE,ChIJ24nhwRPvxUcRsD7tbwOzxdE,GOOGLE,"['real_estate_agency', 'finance', 'point_of_interest', 'establishment']","Zijlweg 36, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JMG+MV Haarlem, Netherlands', 'global_code': '9F469JMG+MV'}",4.7,58.0,8819682537fffff
"{'location': {'lat': 52.3904367, 'lng': 4.623714000000001}, 'viewport': {'northeast': {'lat': 52.3918490302915, 'lng': 4.625123480291502}, 'southwest': {'lat': 52.3891510697085, 'lng': 4.622425519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Garden center Primavera,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112169272476814707986"">Joep</a>'], 'photo_reference': 'AXQCQNSU7UX8--yaAJFZB02z3Y3D9gZzDx6MuGp3E97HOI2KH-fzlvP2j7kisZg3dG8iWIDl82YHXAOoWAhooQox1Mk_69KBeyAXkno1VBfi9TTwM9qB-VblzOxj0nifJjtd1eOpKSTA8nf4QTHNBeXDaXbY3VYbWUj4LtWMXnv5Z1da3BD40eWhZozVJeIRY-tofwzNIJmGwrSR75OAUcgjM7cT6q4e6pFr0n9xgzLWHs1rp5sOOvH4sFtWV3XrdFwT72cXmcL6HjzF1-9q7OGOMGA1LlPEGmIqac_4PBjbvhdOMTi9TZGZE3w7uiyGvIGt5-bJskTWylTAFiTZMv0ibiJjgAk4EwnVS9NGKJ4pQl3OC15AIXN8fN9NNCuNFALt60AvKO0tjPrOGWv_ixBqX5nHxjfGSg-hbef5z_Q9XvxNi_wDBKJTgRc0vzbnIVizr2_2khoFwGvlXC7Ia_JLinmDUnu0-5uSOrrhGNxwBOM42cI57ijefqckbQKiKHjrV6qKIkGymdwaFwaWiB4ZZibpt7p0P66pdd6uTgN2xoPt6QHNz7jLLlTLFoYzJuwj_GCG9aUxmyFYw6DmT-yMbSselpwVgB9Y12m4bB3FGtdmrCmqjjh_D_d1snsIMgJWMe4LxXFA', 'width': 4032}]",ChIJn_QWXw7vxUcRpI92V7Ka8JQ,ChIJn_QWXw7vxUcRpI92V7Ka8JQ,GOOGLE,"['store', 'point_of_interest', 'establishment']","Korte Verspronckweg 5, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JRF+5F Haarlem, Netherlands', 'global_code': '9F469JRF+5F'}",4.5,148.0,8819682537fffff
"{'location': {'lat': 52.3862653, 'lng': 4.617077099999999}, 'viewport': {'northeast': {'lat': 52.38770623029149, 'lng': 4.618483130291502}, 'southwest': {'lat': 52.3850082697085, 'lng': 4.615785169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nederlands-Vlaams Bijbelgenootschap,"[{'height': 2667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102018060934243325848"">Nederlands-Vlaams Bijbelgenootschap</a>'], 'photo_reference': 'AXQCQNT77SRdA4gW3eXJyCR7Ow9YGWO2hCAcg0U8Hd9ee7AD1EjLI_oR6jqWzQjN19AolQq-UL7C4vCK5vibXFafyPNhpQhuZF_TWhS4l93NwfNMSFROeqSXg8SrbPtupWcz2KX3KviEGBZ1guMIXLF-2Aqd-G-3bXQKx5u7OFRv3sr5OKvd9xSKZRWn39wVod707f50fzhBpqJTst8cIbH7bDyC6MaxHuPGtZRQpq4g_WVX9v096UIuetkEedVSKzUCakVXk5yRu0r3oYvXcxD9PPo2tkEl7iuLQywIx2Zw3QrRf2zbQMV-EPHpH3ZeYkyptwBjFvVbqog', 'width': 4000}]",ChIJl2SD7RrvxUcRIr0Q8TtLlSQ,ChIJl2SD7RrvxUcRIr0Q8TtLlSQ,GOOGLE,"['point_of_interest', 'establishment']","Zijlweg 198, Haarlem",OPERATIONAL,,"{'compound_code': '9JP8+GR Haarlem, Netherlands', 'global_code': '9F469JP8+GR'}",4.0,23.0,8819682537fffff
"{'location': {'lat': 52.3888297, 'lng': 4.6232581}, 'viewport': {'northeast': {'lat': 52.3902718302915, 'lng': 4.624630030291502}, 'southwest': {'lat': 52.3875738697085, 'lng': 4.621932069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Huiswerkbegeleiding Haarlem,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103893136804235695539"">Huiswerkbegeleiding Haarlem</a>'], 'photo_reference': 'AXQCQNS-fwYqaT8lNYpoDt8RQRdAtRIX8xbcyBmx3lAwPKg_N3yw_2wgY6rrR6AFTeiGrPDXdAJZ5XbPP87wB3w8J8gdUDMj7-F4l5D7LvNTFdGTiWeOpCPppcRmX1AVJLWm-18taVloWVcVAK22V8uWe93VadIPeMlCc57uHugO0X-Tc3gs58pHoj7Qr56JO5_eREuaD0-HaDh2-I7FFhS5YX3j1MKr0yR8CcSsLc_TrRDAFcGew73i2LGS67gft3Ob2Xvpq-3QxvaNc_XVNn198DjWh9nDHuYaF3YRNBjk6YyOjKWhQ-qFj1Wl96J4PDaHrocgGynUSck', 'width': 1080}]",ChIJW2eyOWjvxUcRTQdIIWU9aTY,ChIJW2eyOWjvxUcRTQdIIWU9aTY,GOOGLE,"['school', 'health', 'point_of_interest', 'establishment']","Korte Verspronckweg 7-9, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JQF+G8 Haarlem, Netherlands', 'global_code': '9F469JQF+G8'}",5.0,7.0,8819682537fffff
"{'location': {'lat': 52.3847023, 'lng': 4.6264053}, 'viewport': {'northeast': {'lat': 52.3860022802915, 'lng': 4.627704730291502}, 'southwest': {'lat': 52.3833043197085, 'lng': 4.625006769708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,KAPTINO HAARLEM BV,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112169272476814707986"">Joep</a>'], 'photo_reference': 'AXQCQNR7ZWlpouuKyL-0mhL9Xm4i_OQNDvoktyUgIGuz-Z0i565yHKqX5Ghz8LFYpSozUGb0Zw7B_0Me6fOMIYnRfjpMJ6JXwLR-22lz-9zTvPeIAwj_SsDdBUgxNUfO3yYqK8qHhharj3qXcIHtKbR1FnryIrRJXjDHRNcgflFkUjmmuXZSpe2duS1mm1e4jUc5r8wF_pmYHEy-ruRxVXn61S8YdD2V_p9ubvT1nU9yluIOvy9FlJTioplkW7nIAdj7d5UnQnROIolb2xGOFIpYAhibjNrflyKMjI00QI4wIVyhM_aX1MaN71_ySKEQQYsfaeL-ToksVTzlIP7OS8i0oZLW3bpwbFSxRvYALfOCXDTNGMF7uRJADjEf-l9bGtqjHiiI3-IqaumFDL9V2RhJ3iOk6VAMY2mH6WCnJax-up5CpmFt5gIMH5o0DjR5_7zTtTvnsFZ7If3M3x3koONHEcQprSQq50MDOhAzLxn2dzCGY5-jqfr1FFNJb46D1Xm4QxNEDnz5BN2LhLgwwQkR5Gj0zb1mREJXMfGb7Bhl4HTl9tauxc1IZUrViPrYsjPv2wXfsmjz2PDyUtTlclVIJuW684zXN8F0wj2YokSCgOSLonjZXp9Al9-pIHBAZPitbZ1c-MHX', 'width': 4032}]",ChIJjZs52hPvxUcRqJGMH-aXA6Q,ChIJjZs52hPvxUcRqJGMH-aXA6Q,GOOGLE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Zijlweg 53, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JMG+VH Haarlem, Netherlands', 'global_code': '9F469JMG+VH'}",4.7,26.0,8819682537fffff
"{'location': {'lat': 52.386437, 'lng': 4.6222644}, 'viewport': {'northeast': {'lat': 52.3876011802915, 'lng': 4.623476030291502}, 'southwest': {'lat': 52.38490321970851, 'lng': 4.620778069708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Heringa & Wuthrich Installatietechnieken B.V. - Installatiebedrijf Haarlem,"[{'height': 1421, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116899212298167553265"">Ruud Amama</a>'], 'photo_reference': 'AXQCQNTTjwDdkqaNU1aGEChEuszAiWleBKntBCj_7wzcc6GA3n_8FlTT-j-lQHOEJRFZ13T46dXPs43ZHxOnYx-PwyiensAPdF5g89lL0IzAY-CNAxv3YQYMkzzRtDpVO8zsv7hbbAOaMZ1GR-_KMBPHgf5lD2EeZtrGAounyKVPASilO_qarVfQUkQ9wE-Vzv2F1HKzox-iWRO4ZvWEgMk-J9LDW9qzxL1XWtHWYPw4rVszvfoeUotZy-_2y1W-P9UvBpOBX1P7nZenGidjlOJ8vqW_Cvib-CZ55UVaUJaIafC5mz7wCXdkaJRdQUFkA9PLuX2wnSVfDiuVRbywPGbYZxSvapMZ8mLIG1UiwVoJcd_gvE4t6zpmaVdVKOnx9k34r_T28nD52xwkq93rjVDtDYmhb7n05bt19y-dAgWeQ4l5pRDVRZjEd-AZLTtPSQ7qDNukGxiiso0x_1EndO9wYf8W9E-p7Phm3a9rxDLVwS_mZ91VINJa_-Zmd9-_IkyM85tvBG463Lh_X8dwIPJi_qyLR43vGyq-_u2XsTwvKXejsHneunSGnzYTRSy79xAL7HHtgt6SnURMwL692ttc3SAmZJ81CnSrOyTHbpjn3bv2fFcUURvznk9ev8c_fMiTpZZKrUiD', 'width': 1080}]",ChIJv7_PTxDvxUcR-JNqEhtY9DA,ChIJv7_PTxDvxUcR-JNqEhtY9DA,GOOGLE,"['electrician', 'point_of_interest', 'establishment']","Zijlweg 133, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JPC+HW Haarlem, Netherlands', 'global_code': '9F469JPC+HW'}",3.8,9.0,8819682537fffff
"{'location': {'lat': 52.3869085, 'lng': 4.622385}, 'viewport': {'northeast': {'lat': 52.38834033029149, 'lng': 4.623777680291503}, 'southwest': {'lat': 52.38564236970849, 'lng': 4.621079719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Zijlweg Supermarkten B.V.,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112169272476814707986"">Joep</a>'], 'photo_reference': 'AXQCQNRH6b8jGNZUGHsqtF9rc5lFbgM4A5CFZVv3ezIYGSAbfIRDFBTjVLn7PQ6cunxclWtPp0aCJJM78YKmsG439OSMeKlaYcMQ1P1IwC3zcEfSBWXaD3AQvbCZvBc8KEl71B767PVBGlu4Tu0oxLRcvHJVJx8_H-RIIou7S6SDwvf7L8nPn-aTuGqvd7lHrfGe8Pr8GutICfQkLh6XcpS_ZJq-W5qsROrbzbtb53WjE13Yi_Ag264VYYISTMRR7P4mzeODtCOtXo7ksBRPL6uWuKgEFa6FAwsf9Df9UQWULz9Uzu4_gmXXvnjTWUWDQvYPBZWm2W2vVuLyiBGhyTVszt196-boUqnuvCyI-41WPYPtUb9_lqloNlyPcf5sG8zwmDaUoVq8tb4CNg67YTazN4BG8u0lpRgUFnN-MUOGa12PiPUL7lwkLdqaEg7BU8T5LYSpJZZM5OzTvuumK_hMCB2-62B5Ll-rkvXSCgOrbIOgbo8NQBALamMT4z6K9pgFGzOtZcv9bHBuaQeXn0DYXsgqpv84gGSF-D33yaIbRYjgtvTHhRWP32v2kypxmzBO1H6MX--JS3jGpyVccNPu00jcXfHkIeJAIcQs4qKMGpn64_5LfvRBThN5D0Uw0zlXzdta14YH', 'width': 4032}]",ChIJEx_ENxDvxUcR-FggQjtbp3k,ChIJEx_ENxDvxUcR-FggQjtbp3k,GOOGLE,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']","Spoorwegstraat 1, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JPC+QX Haarlem, Netherlands', 'global_code': '9F469JPC+QX'}",3.5,10.0,8819682537fffff
