geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNSwYasdZHEIw0cW0Btf0O2kCROzzTkf4EzSn2BKiU-pj1y5VABOBctDercbuvSWNTt02UcsKmCIQgqDJUems8WZQYEkrRtlooMKOAQtv99EnRSrj93f8obwUoPsO88ggf8p5OSJs8bdcK4Yug0zWCtSfP1E7f7RjRsll5pRng8UD5JNj05Sh5WBBmrcbANoOpsM-dLLVZhx_XNzhu6aeLMe8F_P2g1Xy2-kq_DvGJamaULm8djbqNq7O5_N82uah5wcveG3jwf5t_xtOPYoHQG2CuydOSCeKrIEU_WVjX_izXxJprZI2G1aOq4AsBJMF-wFzkU7jXBxDOLLGKXOX-JpRyS89Ar2i4pSYhnCYOD8VIyPScV1c3Xu4k_RnhoM6PDAjny5zXSEgWkCv0OKSIRAaDF4xLAsIqGRlfYfG_ZF2Tkoad_Uss-c9VXhj63eYjdKeK2hjUhH8lcqC6jSZ-IgQaPmA_YYO8oPDNIFN-dwFCb8dmeNi5S2Ue9bwqHAjgMa3F3hc_r0OyBfTIqdYBYy9GKkNCKH3qGio4V208quUJOde9wdKzSGPjfaTLYEW1sn0b-3Oy_dcgvbHzTKMvYWWcRUpZKeBsVd-A-0Uz3GZ5Ng6flxim9nTpj76pdG', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682587fffff
"{'location': {'lat': 52.3552269, 'lng': 4.663814100000001}, 'viewport': {'northeast': {'lat': 52.35649168029151, 'lng': 4.665464780291502}, 'southwest': {'lat': 52.35379371970851, 'lng': 4.662766819708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kruidvat,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102611899986458934541"">Ramez D</a>'], 'photo_reference': 'AXQCQNRXuB6XNL7lpfa6ONpYuN5fkz_PKfPFjJKfW-lkTAsizNlPRUf6XtPXieryAp9iGoK7Z17_cZASVqHaMKBcrC8iqFff8OlV0cW8I2Q6LVYW0ONssJyJS3WfF6C80La7folKDg051PPzcUuGkd5we1-gcqU9awAbk9-HA2duFWdJOWVcb2PdwTu5W_DqVza86zeUHGRWVplu83FuHOsQh5jISkC3WDSSfvABv-W3ZZTpjLUsb3Mh1OJcptjSNszrCRuDhI7DdFEdFIwPnASxh_jGQ7V6ob62Bb0ENAo8tPHq3dE1IQgNu7RnYeGgQcw3gCQBg-zlP0rYnrQDDlggoJEHTfE9kTR_V8Pp4W6lQfnqaZkVsC7G1YrLtHshqq4uT-b_TLSTdxsbfZB_gapZrcoy0BxNPIPvv0oWWjbxkzMXGMV0wGwbuYnLWbUm4D0cpLIkpbU7A48LPNj49wBN65Ysd9l7O4hz_jx9ftcz9C2uLKB2GyXWpy7cyyts-viIeJ2q6nTFe7LxCvdNddmbW2xSt4u52LjKXggOL-g4LERizFZ1FCOHUsu6s_Y-zGKPdRwNXXih5AJQAh2H0qmDsfRgYaLbA_TjPD2-kXybX1qSJwRm7Y4hd59_FepV8AeznsK1LQ', 'width': 3840}]",ChIJBzZ94HvoxUcRwVqyZK8nUS4,ChIJBzZ94HvoxUcRwVqyZK8nUS4,GOOGLE,"['drugstore', 'store', 'point_of_interest', 'health', 'establishment']","Leonardo Da Vinciplein 5, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M47+3G Haarlem, Netherlands', 'global_code': '9F469M47+3G'}",4.1,17.0,8819682587fffff
"{'location': {'lat': 52.3574147, 'lng': 4.6592273}, 'viewport': {'northeast': {'lat': 52.3588128802915, 'lng': 4.660622580291502}, 'southwest': {'lat': 52.3561149197085, 'lng': 4.657924619708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,HwaRang Dragon Taekwondo,"[{'height': 408, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116114134356342078935"">HwaRang DragonGym: Taekwondo, Brazilian JiuJitsu en MMA</a>'], 'photo_reference': 'AXQCQNQZfMqCndI0PNdkIBcLrp3KQZbIRDP-txyg9KwYiUhUqUcDiUGu3_qGGIAp6fVS_ttXn_qFYN413rv0K5gLYAVYtHdleN79wcZgxWvMY_gifyAzXg9k174G_ch2uFREkAbfoS2YhZxsoZxHxp7QMgnnqakUxNHOGy-p6eiczahP9vGIXl_wZVqcV4PM9rV5MCIsGtXwEuUJNO7cDRbpZOlymHpObe58J3je7TyhOBaT7-9VNZH-YnJB-Ce44ECXgWJVu2F3Ai6b44qH854GeqedAWrq7a6lNAs-PMIOu0fdTp43qrxCHCI-IO1Mkp4qp_1XxpW2_OE', 'width': 560}]",ChIJA6SMXKroxUcRDLI4HRKu_Og,ChIJA6SMXKroxUcRDLI4HRKu_Og,GOOGLE,"['point_of_interest', 'health', 'establishment']","DragonGym, Stresemannlaan 60, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M45+XM Haarlem, Netherlands', 'global_code': '9F469M45+XM'}",5.0,15.0,8819682587fffff
"{'location': {'lat': 52.3579964, 'lng': 4.663103599999999}, 'viewport': {'northeast': {'lat': 52.3593306302915, 'lng': 4.664549280291502}, 'southwest': {'lat': 52.3566326697085, 'lng': 4.661851319708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Rijschool Emin,"[{'height': 892, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110338501041943416895"">Rijschool Emin</a>'], 'photo_reference': 'AXQCQNTfP_1hk-Tf43feJrCeu9k88Mvja4UL69tQsCin0Hxc_ED3Swt-aXh05nDZK4MzGhxrSXbrNrrZs-8Ig2trjREgQbI531NF5gtNdcC-xkjYRLWaeV5KRDEbqq9Rn4efB4qdny3vxeRMptRW_s2lo5MWJF9Nv1LDBdIeL93_FiPiVPyIcbJUdwt2WxSvahygURvN_hBe5QpOgUVehaVkizocfFZglS6iR-LCB3SDfVQGlhKQ40oNfX32SlDuDrqIIQp3fB6raoucTTTvq-zukYtWp3jqvy3NT7UKAjzVR4Qg5wH6235qKAdU8yz7UmCsMqVjzfGf-EI', 'width': 1107}]",ChIJOeGm41PvxUcRVP6LHVGosj8,ChIJOeGm41PvxUcRVP6LHVGosj8,GOOGLE,"['point_of_interest', 'establishment']","Montessoristraat 30, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9M57+56 Haarlem, Netherlands', 'global_code': '9F469M57+56'}",5.0,1.0,8819682587fffff
"{'location': {'lat': 52.3597479, 'lng': 4.664381599999999}, 'viewport': {'northeast': {'lat': 52.3610968302915, 'lng': 4.665676780291502}, 'southwest': {'lat': 52.3583988697085, 'lng': 4.662978819708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Islamitisch Cultureel Centrum Haarlem (Moskee Al Mohsinin),"[{'height': 3372, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107042046145348548875"">Islamitisch Cultureel Centrum Haarlem</a>'], 'photo_reference': 'AXQCQNRmsBW26qh-vE8epPmgrhKwj5vc8YSxVj3liREHmnPxu0is4VD-NPOrDJ_6C0Yu5FT02b3NxYnyc6n83SqhO-3-VG_92BQXsa49k4TThhP1HT4VAuMzosqyAxnq-e4vGX7PSqbl6bAFRkOPJ66SORH3TBhkSICy6_Q0-68rPMKbfB5Xr2AGfi87G5CGeiuB60KKo9BqeYAaMCXGUiWSlv9NCdsbi0Tu6xEiNPJNd9WmKQsGyt7H-TXDwohvvGhMhJZ6ZZUE4L9FuB7v_ARqyZZkugwVCvpxEQzp_yXnWECrLImBK0Jbmao4HeCaDVTqQMI694OuL1o', 'width': 3023}]",ChIJg9_Ee_zlxUcRuMoyXwIhQ-o,ChIJg9_Ee_zlxUcRuMoyXwIhQ-o,GOOGLE,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","Spijkerboorpad 8, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9M57+VQ Haarlem, Netherlands', 'global_code': '9F469M57+VQ'}",4.8,72.0,8819682587fffff
"{'location': {'lat': 52.3591977, 'lng': 4.665642699999999}, 'viewport': {'northeast': {'lat': 52.3605240802915, 'lng': 4.667046680291501}, 'southwest': {'lat': 52.3578261197085, 'lng': 4.664348719708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GidsNL,,ChIJUdFfkPzlxUcRMQkeyKN4y3w,ChIJUdFfkPzlxUcRMQkeyKN4y3w,GOOGLE,"['point_of_interest', 'establishment']","Baron de Coubertinstraat 15, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M58+M7 Haarlem, Netherlands', 'global_code': '9F469M58+M7'}",,,8819682587fffff
"{'location': {'lat': 52.35903709999999, 'lng': 4.6643681}, 'viewport': {'northeast': {'lat': 52.3602845802915, 'lng': 4.665827130291502}, 'southwest': {'lat': 52.3575866197085, 'lng': 4.663129169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Get-Web.nl,,ChIJYWvSY_zlxUcRDpAaJ2zmHvc,ChIJYWvSY_zlxUcRDpAaJ2zmHvc,GOOGLE,"['point_of_interest', 'establishment']","Bernadottelaan 34, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M57+JP Haarlem, Netherlands', 'global_code': '9F469M57+JP'}",5.0,1.0,8819682587fffff
"{'location': {'lat': 52.3609732, 'lng': 4.6634998}, 'viewport': {'northeast': {'lat': 52.3623893802915, 'lng': 4.664847130291503}, 'southwest': {'lat': 52.3596914197085, 'lng': 4.662149169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Klankbord Coaching,,ChIJrxh5k_vlxUcRyo-3RE795hM,ChIJrxh5k_vlxUcRyo-3RE795hM,GOOGLE,"['point_of_interest', 'health', 'establishment']","Robert Kochlaan 550, Haarlem",OPERATIONAL,,"{'compound_code': '9M67+99 Haarlem, Netherlands', 'global_code': '9F469M67+99'}",,,8819682587fffff
"{'location': {'lat': 52.35930599999999, 'lng': 4.665669999999999}, 'viewport': {'northeast': {'lat': 52.3606885302915, 'lng': 4.667067580291501}, 'southwest': {'lat': 52.3579905697085, 'lng': 4.664369619708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WDGWV,,ChIJ_QwHPrs5ZUERMooUmHzofdE,ChIJ_QwHPrs5ZUERMooUmHzofdE,GOOGLE,"['point_of_interest', 'establishment']","Baron de Coubertinstraat 19, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9M58+P7 Haarlem, Netherlands', 'global_code': '9F469M58+P7'}",,,8819682587fffff
"{'location': {'lat': 52.3581028, 'lng': 4.6662357}, 'viewport': {'northeast': {'lat': 52.3594041302915, 'lng': 4.667600630291502}, 'southwest': {'lat': 52.3567061697085, 'lng': 4.664902669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Rijschool Verkeerskunde,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101326276403377013426"">Rijschool Verkeerskunde</a>'], 'photo_reference': 'AXQCQNTGewXSJop_t-jzHs9ieIxDc8jr4N3owgNpW7-TUsZV1ercI2oRlM0hgtlXLmvHlwvQHtbGNRr4CGycRKOuWaGvbhLgM6rUjkCtRj6uheawO-Tt-e4ubr1MAzhmHbhP6rkvbtmND7eVygd1QnwbYnENjhg_0VaCKHVAGfbxYTwef3Vdw-se-Yqe4fAxBUoDyRUsEapS4Y9ZOciD8nrsWQYidCM7Wi07UOxx0rKmFEHtt5qA8okRnJU0afnt2fSIXLAQiHccYF5ChdOy2rr0eUZ7lDUzHQBImiUk1imc14fwHAbxTtOSYipSJpI1nvLQUJI-OAdRMck', 'width': 1280}]",ChIJPZ-GbvzlxUcR7DBxWSJfykY,ChIJPZ-GbvzlxUcR7DBxWSJfykY,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']","Kelloggstraat 5, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M58+6F Haarlem, Netherlands', 'global_code': '9F469M58+6F'}",5.0,383.0,8819682587fffff
