geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNSTpqASC6Fe-k3fW_Kt0Wi7g36AlmEOm2IUj0UPOAkAhUKb41f4AMKOiOaGFo37Rbj22C4z8a0OeOgDn1z2b0lu7ceLe7uthbWaAHMUWKCpvYypIRPRBxP9vMOZfSfaVOXiuNQqelml8g2KBTBOODSGIrrdTSm2lNyDql4sYETiR6PtSTQOAINMAKjmygEM1z9jzMoetCwIi1a2HDKdM_8FYkcFQcvoiCtXtU0nnr8IdTXP2d2PVprdMAYPzg45Q9kdj92RmXCdw4gpsYfNGyCoJeFTYhE_8_yspkoU4_BtCgxVYp9uwshLDbOTGbdeLeRM45J8kGXKJG4TER15DKKnbyYvnHkMEaMvtkCLVcwXViOhXmY3rG-54iT57HyS8Sgddj2KuHHoDaAvUYcD9uv7cg1V130x0cMn_hmSm7hDQ4Hc3-uIYP_zEb_xi5P5i67NRhg86HxHYwNTixuFu1UjYKT937yjQg6_GEu5GHkmgW5sTRnRXrs0MJ_g60GcPuV5oFSpjlQrONvYxGPoDNZY7dVx9JnVQGROTCiMRvRgTdJ1wR6aZWQ0P6HEQnLC2mB39U8nCd_BVfyrAx7kTA3yhA6JNJY6pz5vZ3G7ivEEABBDczMIs5zQuy7BZ1we', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,,8819682501fffff
"{'location': {'lat': 52.4140902, 'lng': 4.639979900000001}, 'viewport': {'northeast': {'lat': 52.41540018029151, 'lng': 4.641208830291504}, 'southwest': {'lat': 52.41270221970851, 'lng': 4.638510869708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Stayokay Hostel Haarlem,"[{'height': 2133, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108487148058792876027"">Stayokay Hostel Haarlem</a>'], 'photo_reference': 'AXQCQNRVXMoM_OrIzKZ7YIhLDaSXILB0z6IzRV169TfvW3YtqK0MnX9z3-jRUAt1Yq54W33a3QQwmGMzNmaKKLmwRnaZTTXs5ZDAZXi5HBj8qh7XMV2y4tGZfWzoYfe9HZSXguyEMsBjwcc1lW8ZPlQl1v35O2AE96T3sjeV9fdnW7ALrDn9CBjkHyTXEVue73fVt7vXP353g6YWko-dUDje1ibUimXOclvmTuV_EodZxRdLbRXo6lpjxGKmst3RUZyPWtgCsIMmUAaksMGT0iVHuXy43E2T5lSgTAnJ39hbffSYkkMUzLZjIgiM_6tcgxoNw5tbS24zACo', 'width': 3200}]",ChIJe8bceZbvxUcRXVm4x3jWiDQ,ChIJe8bceZbvxUcRXVm4x3jWiDQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']","Jan Gijzenpad 3, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJ7Q+JX Haarlem, Netherlands', 'global_code': '9F46CJ7Q+JX'}",4.1,795.0,,8819682501fffff
"{'location': {'lat': 52.4124565, 'lng': 4.6505184}, 'viewport': {'northeast': {'lat': 52.41385423029151, 'lng': 4.651806130291502}, 'southwest': {'lat': 52.41115626970851, 'lng': 4.649108169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Huisartsenpraktijk Waas, Voskuilen & Lijten",,ChIJDy23IY7vxUcRsjZK8pDjq_M,ChIJDy23IY7vxUcRsjZK8pDjq_M,GOOGLE,"['doctor', 'health', 'point_of_interest', 'establishment']","Rijksstraatweg 367A, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CM62+X6 Haarlem, Netherlands', 'global_code': '9F46CM62+X6'}",3.9,16.0,,8819682501fffff
"{'location': {'lat': 52.40977239999999, 'lng': 4.6482225}, 'viewport': {'northeast': {'lat': 52.41083923029149, 'lng': 4.649669730291502}, 'southwest': {'lat': 52.4081412697085, 'lng': 4.646971769708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Party Centrum Haarlem,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107375088149866445317"">Partycentrum Haarlem</a>'], 'photo_reference': 'AXQCQNTWs28o2ZfhN6F-CZGKi3JKO0G1Md8GlSipaQ6S_Re1xjSYSK0aOYPO2cc7xHeIuGpRqF8ODPYbI4Iw4COu4UFc8oyFmqPis6OFXQRJ0Q-XMe7KnLQ2sk48Gq4HuBDQbJe_XgUKBvVQSZ2zHwZXsEHzhLjl4VA6EZmlamXy_VDpnFkYi83FqH0H2w5ibcqo92AyEiv8FP5KyJgxuAY5AkXy0aNInnTZWq2aSdGI_a3qDs9zXMe9Mk9yADvpC_dL2W8q7ZGHt6bQtH3-lrW6X9jd1U9m6JLVc5F0U-CSI5lU5UxUXjpKkikfR0pDQljmdoWg7sw-JfE', 'width': 3024}]",ChIJt5anBZDvxUcRoMUbV-qslgs,ChIJt5anBZDvxUcRoMUbV-qslgs,GOOGLE,"['point_of_interest', 'establishment']","Sportweg 8, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJ5X+W7 Haarlem, Netherlands', 'global_code': '9F46CJ5X+W7'}",4.2,96.0,,8819682501fffff
"{'location': {'lat': 52.4083934, 'lng': 4.646595500000001}, 'viewport': {'northeast': {'lat': 52.4096315302915, 'lng': 4.648044580291502}, 'southwest': {'lat': 52.4069335697085, 'lng': 4.645346619708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Zwembad de Planeet,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113965209851381031613"">Mars T</a>'], 'photo_reference': 'AXQCQNTnVOS5NuLsTGC7y7nJZj2CM6C2KJDgbxFgh2LoWTp7myNNueVx2SlGDTTcFDAF4lxtc0IqiuLfbnC0EfQ7_x3-Q1Z1iLHV4U3m-oFeg3YhThf2A2tPrJEaXydJ4vzVHvWKBQB3hLY6vZ-vKOY-st2hp75W6mA59dex-Nh-3Jh3BiLAGPy6BBVCmOwfnJNN3UooxZc9tiiA_2AiFgGgXhG0IxvPzURx4XTrwPWSf5FkcfNKhpCwcV35imsQ-Ecppl9ObffNvXY0xaSkRhznLN3-Lwn0EOne2OwXuuVY1dTjUnHH2ktbXKtCLj6SzK-C4Tq3-0DTPKBJtjNflC3mFTJ_r9Hpz3c6mwWIu-u8dlkOkiEjv3KQS3hJcwViGOAtZkKnRHLKpPnwCtWi5_pwSPgvrutq6uy6QEvEptGVe1KMgkUDZIOrg53sh3fS3ckcKT0XjDQjFDLqCSPpzzeFY7-UO3wxqXWJEUo0EWIM06P65WeDF_0wTihYwpmHXSWAYtjj84Vt9DdvaElwzPUZF-HKXFoiVZ-OjAz-sz10GxR_PuWFYTD4GOrhb8kBhieoJ_XNIlwlJ5Y9btIIU13ZOEmIN93hUWS51hfvMj8NxpDA4xZe_uKvhCFoDDA_l11HfVWf2Q', 'width': 4624}]",ChIJ9QuReJrvxUcRxuzoJGI8Ogg,ChIJ9QuReJrvxUcRxuzoJGI8Ogg,GOOGLE,"['point_of_interest', 'establishment']","Planetenlaan 15, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJ5W+9J Haarlem, Netherlands', 'global_code': '9F46CJ5W+9J'}",4.0,526.0,,8819682501fffff
"{'location': {'lat': 52.4156374, 'lng': 4.6475451}, 'viewport': {'northeast': {'lat': 52.41706513029149, 'lng': 4.648870930291502}, 'southwest': {'lat': 52.41436716970849, 'lng': 4.646172969708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Caressa Animal Hospital Haarlem,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118159412735849837990"">Caressa Dierenkliniek Haarlem</a>'], 'photo_reference': 'AXQCQNTi6t-coHIhd4SkaeoO8vFlrGJdhkkceilSNdMXrCGU8nHnvLpSAvjbd69vRDkzZldVjWhiPBroMuQ9EviCfgI7uNwUHStVEXonJKitd1eCm8t8kwwgDuBHKgDEkzN4jpgf-Ts4Bg32qUwqcfZYhc7QM_YucR3zsaxRanz-l_D5-nGTYuj1vPfne_62Tm1mk15clGMKwnPKQXGiKgCtQ7QFgva_C3yXiv16THYgbgDd2DSu-fDBCD416YvmJlROjgXdK64_P6rMgEMaXR1C2sAM-8u8hUL1As04QK6ZDw9AruTRwV8axhNwbQYPzd3kQtfsy6GdOcg', 'width': 2048}]",ChIJY2GGtJPvxUcRm-fgWyGUtps,ChIJY2GGtJPvxUcRm-fgWyGUtps,GOOGLE,"['veterinary_care', 'health', 'point_of_interest', 'establishment']","Generaal Spoorlaan 89, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJ8X+72 Haarlem, Netherlands', 'global_code': '9F46CJ8X+72'}",4.2,100.0,,8819682501fffff
"{'location': {'lat': 52.4126594, 'lng': 4.651370399999998}, 'viewport': {'northeast': {'lat': 52.4140042802915, 'lng': 4.652474380291502}, 'southwest': {'lat': 52.4113063197085, 'lng': 4.649776419708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Ice Paradise,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105593980137661991969"">Willem van der Merwe</a>'], 'photo_reference': 'AXQCQNR9bb7mSc5tonB6MKCmMco08CpEFe5pyQv5JiKNRS3TChg0RSNXpO2Rm7OSNNGWqTAzqnaewwigOLonDH-W410ZnI9CYdZFmywH4ZogZQQeu99ZxaUDB22sy8UTkC9GRQmb21wTq4nAJ3iuEj78-R0xl5QojOtmFDx-Qung0TqcJj_8beusAcaiv_02RGHPc44-0ZhhZ_GuyK8WJrHJ3tKFAjFhWKMdrwJQaGzNEb6XPeI1XuBdF361GIFQRam_0q0xCQC0ZtOxfYkops8ipQCtmfPmwA_1Z4907a22_Ij4HWfdkHZWO6V14pV1NaN3RmpiXGC9PjglIqcQcU-OhdIkTvqB-f8TFuOw5h6Jx9VeBQyhwG7b-nfg184IZYejMnDb7M0SagJcFAygiTnuc6ldaPkvKLjUqPZwOXfkWlcOg1sCqKsUaKcZuoNt38mweisW1GiAtc_kpH0ksNddL2nO30G4PS6M3F6U4YKurASTvuCb1pvlyq8oy1t6QxHEUkaGMtMFtFnX-zspwTpTWwng4GFc3dHtOTqUpEn9ls96D2tmyXG6-OKm22jFI1h3cwEAu454SYwEOI8UcXAkb8ABGz3DuUZM-JmsGmwJiJUPQLzQAgXeezIVGOw1-AuKTeSegQ', 'width': 4032}]",ChIJW74oGI7vxUcRA8OuVgst1y0,ChIJW74oGI7vxUcRA8OuVgst1y0,GOOGLE,"['store', 'food', 'point_of_interest', 'establishment']","Rijksstraatweg 344, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CM72+3G Haarlem, Netherlands', 'global_code': '9F46CM72+3G'}",4.5,273.0,1.0,8819682501fffff
"{'location': {'lat': 52.4132577, 'lng': 4.647844699999999}, 'viewport': {'northeast': {'lat': 52.41464433029149, 'lng': 4.649245180291501}, 'southwest': {'lat': 52.4119463697085, 'lng': 4.646547219708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vroeger en Nu,,ChIJJXgim5HvxUcRVyWJniyAX64,ChIJJXgim5HvxUcRVyWJniyAX64,GOOGLE,"['point_of_interest', 'establishment']","Lekstraat 28, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ7X+84 Haarlem, Netherlands', 'global_code': '9F46CJ7X+84'}",,,,8819682501fffff
"{'location': {'lat': 52.41296709999999, 'lng': 4.6488983}, 'viewport': {'northeast': {'lat': 52.4142566302915, 'lng': 4.650270330291502}, 'southwest': {'lat': 52.4115586697085, 'lng': 4.647572369708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Kids2Ellens,,ChIJD5NW4ZHvxUcRw-x7veZcPss,ChIJD5NW4ZHvxUcRw-x7veZcPss,GOOGLE,"['school', 'point_of_interest', 'establishment']","Eemstraat 4, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ7X+5H Haarlem, Netherlands', 'global_code': '9F46CJ7X+5H'}",,,,8819682501fffff
"{'location': {'lat': 52.4103758, 'lng': 4.645595399999999}, 'viewport': {'northeast': {'lat': 52.4117497302915, 'lng': 4.647707099999999}, 'southwest': {'lat': 52.4090517697085, 'lng': 4.644891499999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,BSO Zeester,,ChIJB99cv5DvxUcRr4GUg5sz4XE,ChIJB99cv5DvxUcRr4GUg5sz4XE,GOOGLE,"['point_of_interest', 'establishment']","Melkerijpad 2024, Haarlem",OPERATIONAL,,"{'compound_code': 'CJ6W+56 Haarlem, Netherlands', 'global_code': '9F46CJ6W+56'}",5.0,1.0,,8819682501fffff
