geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQKuj8tiA4QRQ_erRv2DSvAUZ6kWQsAk9-18pR4W0pcfJfcqyIt-NC0shCvk6-tqVU7fcB8Ub6Sg_KxHxNWxoWmYV3RgZ9_VlBNjT5L-faEmVVsCFo5wRcuUURnE6pJveijIIBbd9Cj3ib18d7YgWBGwfJVu1QbMWLTBXoutmWa_05E3wa7rZ4qO9NNwMzfvo5Y0OcsbEVdqJcKprKv5BkLbCtAEATAsL7E5BX0RCG2if9rn7urKxiRedt9hasNKjzSAsg-XsYEyNS6wVfnC1-GAdW83I4p_RRnLPiJXX9-Yvye-8zLz7a5VEeUf01S58IoieDntGqrzVf37qYBD06dLqPE4j42SLgJqjDg9ALI9C7wXIZmtlwlNWMiiBKtvZBxAlxtqDsfcu-5JVxNHWDBw3VA9SNrXiE2Ldowmm9JOH14BjLyXc3YnDbSqumtaNsfOoOQUkTHnT40GDaNclA7aeqxLdazCkwKs4pCAbgCqzHjTYKMuvnEh41xHfIWZhvWD-hH6GSngwF3eV5M2pI21739xXk9PmOca7iBJfCH3l-qVK0CsIZdmYU5PYV2UgmwykkCFMKiTfEVRnf-dqg0BgLXz9rSCWQD8R_Nlbb9DuYo5BcujSrtR9xIooew', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682513fffff
"{'location': {'lat': 52.39187920000001, 'lng': 4.665236999999999}, 'viewport': {'northeast': {'lat': 52.3931748302915, 'lng': 4.666582430291503}, 'southwest': {'lat': 52.3904768697085, 'lng': 4.663884469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Iron Mountain AMS1,"[{'height': 5082, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101254402599778859949"">Iron Mountain Data Centers AMS-1</a>'], 'photo_reference': 'AXQCQNT0LNSmP5qSPBSwZHW0A2iKUTCSBE005_dp4ZS9pJNsB2nzLQlFgPx00IPKzhLdtHmpZuhgOOHuZqSwSjAtj5egBa_kTg41hSSjsdK572UWqkU291Mhd98WCb9ckQSU4dpFkgd0sNEN_Mo-VJgMdGRJdQI00cMxQSNmj_EI5p89ewg8HGmfJhgEdXhYaZs2pZaiYFaT-2zAKv-qrCb8A23EVV1ND9QaqTT8RTycbN655y0JvDmzmaVy2XHRmAsQcCHk4bqy5b5t8XpH3W9ezJjdPwJQ_p68V5JyWE-Q7UA6l4IUfFGY99qqRgWlIj1XjUy930pK0DA', 'width': 7623}]",ChIJ38oRuYblxUcRhyzKkZ-LBVQ,ChIJ38oRuYblxUcRhyzKkZ-LBVQ,GOOGLE,"['point_of_interest', 'establishment']","J.W. Lucasweg 35, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9MR8+Q3 Haarlem, Netherlands', 'global_code': '9F469MR8+Q3'}",4.5,170.0,8819682513fffff
"{'location': {'lat': 52.392952, 'lng': 4.666362}, 'viewport': {'northeast': {'lat': 52.3941718802915, 'lng': 4.668008230291503}, 'southwest': {'lat': 52.3914739197085, 'lng': 4.665310269708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Luisterrijk Webwinkels BV,"[{'height': 250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114249581118325318083"">Luisterrijk Webwinkels BV</a>'], 'photo_reference': 'AXQCQNQNGXcDBVJRwlImYo2PFcV_P6VS4I2R1u9RVpokObzhsonyBE9muWx5VKBePnMOtEGE9FY2wXS9b-A8fVhwcb3TViE49dFYRYV3mwwMX6KP7roZApkjVsJKRUzcHyFH-p179cXS_vT5xiFe6qe-dxIAg4tkCm0AQ--1W5w4IInLRHgTf5KuA8PE9mdknBjT7uydARiOB3cectCWmw_DEjEJB2uOEBxUUY_dpnUeVvNsRDkpeeF9_hB510nKMSg4NowHyk0HRG8iDvTglMA5FSwxaxCki8DFscuqbrOmHJCUGJ8ZcPLDbsldxI9cRqHNaiTMu9Zwif4', 'width': 360}]",ChIJQ3oeG4TlxUcRJfEw88pihBQ,ChIJQ3oeG4TlxUcRJfEw88pihBQ,GOOGLE,"['book_store', 'store', 'point_of_interest', 'establishment']","A. Hofmanweg 5a, Haarlem",OPERATIONAL,,"{'compound_code': '9MV8+5G Haarlem, Netherlands', 'global_code': '9F469MV8+5G'}",,,8819682513fffff
"{'location': {'lat': 52.3930091, 'lng': 4.666502700000001}, 'viewport': {'northeast': {'lat': 52.3944994302915, 'lng': 4.667740330291503}, 'southwest': {'lat': 52.39180146970851, 'lng': 4.665042369708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Your Accountants & Adviseurs B.V.,,ChIJXxrqy3jvxUcRah5fLzBBMyQ,ChIJXxrqy3jvxUcRah5fLzBBMyQ,GOOGLE,"['accounting', 'finance', 'point_of_interest', 'establishment']","A. Hofmanweg 5a, unit A33, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MV8+6J Haarlem, Netherlands', 'global_code': '9F469MV8+6J'}",,,8819682513fffff
"{'location': {'lat': 52.39013689999999, 'lng': 4.6690868}, 'viewport': {'northeast': {'lat': 52.39146253029149, 'lng': 4.670302630291502}, 'southwest': {'lat': 52.38876456970849, 'lng': 4.667604669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Schous,"[{'height': 680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112292589063530260416"">Schous van 1854 Technische Groothandel</a>'], 'photo_reference': 'AXQCQNRlKLrwfAFBJTFx4MNnDjrhnWIgh7jKgIx0uLebjBZU_WdqLpjHbNq-Z7mzb6iXRS9Zp-4fCj5OgpkDiHqIwaEjPmb2Z13FztCanUu_I0lboNLGe-LUZuOOtsod0AHsNqhG_tDOPrJXHYp7bKzivxJCO09p0CG7YvbUwpMkyI-dVSpXD1qXDmh3Oo-uTVMv7C3zMiZIanD2TzCRJucKJK3lBO2dgO4vOZqXf9ZrFBr_IOM4wsdbWNYSGQsFD9A-lBebNNFWZ8S3D8s7LYhIwGCjKpvyvBxsZwwREzhv14ZILtcfwtmn1kbTuw7cc64Pg552aK5x', 'width': 1024}]",ChIJ63hSQ4TlxUcRk8q6Y_UCqsY,ChIJ63hSQ4TlxUcRk8q6Y_UCqsY,GOOGLE,"['home_goods_store', 'store', 'point_of_interest', 'establishment']","A. Hofmanweg 46, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MR9+3J Haarlem, Netherlands', 'global_code': '9F469MR9+3J'}",4.7,49.0,8819682513fffff
"{'location': {'lat': 52.3886518, 'lng': 4.6657293}, 'viewport': {'northeast': {'lat': 52.3899450302915, 'lng': 4.667139680291502}, 'southwest': {'lat': 52.3872470697085, 'lng': 4.664441719708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Avis Autoverhuur Haarlem,"[{'height': 6580, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112913484025132667412"">Avis Autoverhuur Haarlem</a>'], 'photo_reference': 'AXQCQNT9yW0FpdoqmIaAegcPbw1f538hfLcBz7_gxkGrc3bbmOWMmnadSAetI9XjvByqdS-3n0LRCE3GV_s1sdKRi-C5_SjuSsWTzpNZjXZ97HdbxMZ-wiF4MMpZygzUgVYH_0Xh0pthtgHNFRJ5dPVsG9_OA5FTTAvAbne_B69fmusBFtt3RUTFJ_mKeyAWObkglz6UCgdrWGSCc1LrMzSfjxhxMaGz0gswBxIDIf8N2BjsG14uYRM4LZaLk9Mmmu1cHmSwJshE0ImuwBkClQG7Ta0hHWNx5XClvrGv6GxqkUxzJs-INsjeX6hZA0U8FR3mhkMYhRptNIU', 'width': 9870}]",ChIJH4ZxeoblxUcRr7MNzhwU8xU,ChIJH4ZxeoblxUcRr7MNzhwU8xU,GOOGLE,"['car_rental', 'point_of_interest', 'establishment']","Beijnesweg 7, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MQ8+F7 Haarlem, Netherlands', 'global_code': '9F469MQ8+F7'}",4.4,112.0,8819682513fffff
"{'location': {'lat': 52.388959, 'lng': 4.6664561}, 'viewport': {'northeast': {'lat': 52.3901873302915, 'lng': 4.667751530291503}, 'southwest': {'lat': 52.3874893697085, 'lng': 4.665053569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taxi Adriaan Nederland BV,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103754631708857007124"">Taxi Adriaan Nederland BV</a>'], 'photo_reference': 'AXQCQNSpvD-eYhj0aFkxOUnHEKoNZ1X_jwMoP3zKceBpKxaUPrWiTSP_WV5YwmXH9pEBsffajS1kvmwerr440YSv8CWFFza_H4Q9nKpVZ4nKrzr-tdLYCygxKfy4e-Hj-cq4n8w1Et5pforPS6uzAqdufN_yf2McFN1b1E3ZaZ0u5SHOoRx-5D-mv5xLvc_o9-8knSshYeSGLrm-mJO7rlRcDGiGTTqZdXG0qEus0aWpfcpxWqXC86Z_7S7SdIUBxWuHX28R24SF2HBTJRDW-ypLgLBi_bHHn0NWEXWK9HLG5WmwYqB4_-FuJhSLEfyxxpqacMhS8wcsSHc', 'width': 4032}]",ChIJIa9vEojlxUcRGOzfpXbDSL0,ChIJIa9vEojlxUcRGOzfpXbDSL0,GOOGLE,"['point_of_interest', 'establishment']","Beijnesweg 13, Haarlem",OPERATIONAL,,"{'compound_code': '9MQ8+HH Haarlem, Netherlands', 'global_code': '9F469MQ8+HH'}",4.2,51.0,8819682513fffff
"{'location': {'lat': 52.3926915, 'lng': 4.666797700000001}, 'viewport': {'northeast': {'lat': 52.3940609302915, 'lng': 4.668226080291502}, 'southwest': {'lat': 52.3913629697085, 'lng': 4.665528119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Español Universal Spanish classes in Haarlem,"[{'height': 384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113609930241968538995"">Español Universal Spaanse les in Haarlem</a>'], 'photo_reference': 'AXQCQNS1LLe_PTQT6dgrrAsy0UnLW9W3ebqBl3XwfRLreNKDwEJzlSzrg858PPH_g7l0kTvJcv3hTz37SZraNorT3QJJmGYHqO8fBB_EvKeFtdzd6oxxaYqi3xd_gjlZDPc5f_rXq1MWmsObgCiND6K7x10dE2Ie9y_LkuhcUb-KNtF9K9xYW_QP4mPMmensCrho8me9gQjq4Tbq4EXKry_hImuqcLCEarUvIJ-3zWBe8q6eOkOl2_yrPh67BqT4yfJuk3Lgf0d8HNgNGqSb-DALN_X3vQU5xI_RCUE5qsZLvzeKrfjwoZZCwBPOUpDIpReXMahpnoLr7Wc', 'width': 512}]",ChIJaRh5d2vvxUcREzX_Os4s-mM,ChIJaRh5d2vvxUcREzX_Os4s-mM,GOOGLE,"['point_of_interest', 'establishment']","A. Hofmanweg 5a, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9MV8+3P Haarlem, Netherlands', 'global_code': '9F469MV8+3P'}",4.9,7.0,8819682513fffff
"{'location': {'lat': 52.39031999999999, 'lng': 4.666678599999999}, 'viewport': {'northeast': {'lat': 52.3916880302915, 'lng': 4.668106130291502}, 'southwest': {'lat': 52.3889900697085, 'lng': 4.665408169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bona Benelux BV,"[{'height': 998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117193040399916350447"">Bona Benelux BV</a>'], 'photo_reference': 'AXQCQNRg2t6pQNUITs5U3bPnnytDTcrySJ3wN6isA9qA3rbcu2zNItvDiT-dNCBM1nhbvw0Yzvai-3hQQ-rMOpCxd4W2EBaYd7rpN_GJ1CbXtjDsm2idKWEFB9_FJKbciQf0L7ODCFq0HSyj_r8_f61wSAmXkqdMw6qpj4saAp8KrnZa7EnHCMQKileRYbWD820v5oq5HE0M3FB_KtRVvIpVROMz_atU-mZdWruDP3Cf98bqPpoGgT30tceKT0TmFtkd8hkIzznFGTVdLUDvR5VrCkFvAfAd4GASY2YEB6-uDx0KQw5KTjIC9A70HX3ioQ0vuPcJb61kjFo', 'width': 1500}]",ChIJmSZDnoblxUcRL7kfbOo6WQI,ChIJmSZDnoblxUcRL7kfbOo6WQI,GOOGLE,"['home_goods_store', 'store', 'point_of_interest', 'establishment']","Hulswitweg 6, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MR8+4M Haarlem, Netherlands', 'global_code': '9F469MR8+4M'}",4.3,8.0,8819682513fffff
"{'location': {'lat': 52.3933629, 'lng': 4.667358999999999}, 'viewport': {'northeast': {'lat': 52.39473023029149, 'lng': 4.668516830291503}, 'southwest': {'lat': 52.39203226970849, 'lng': 4.665818869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Schmidt Openhaarden- en Schoorstenenbouw,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112464382181257929225"">Schmidt Openhaarden- en Schoorstenenbouw</a>'], 'photo_reference': 'AXQCQNS9YgLCIhjJaGf8RSune3Um2L2Kg02qhqTKnIOgwbvY6YkFCPZdnd6P8SifTRTy-UGkFXxh4cAfU57HkjMn3bu7RmloWG-i-Z9VxsaZp13AzYWhitREgm1vzaAGywlYfCKg41JLBcP8DdkTzy1wR0YhL59slBAMeTSD6K-Mk-XK9SFyzA15kTK9tXClYYwpuhcyXPxyAQOfa967PSOFFuHpOn0sp1Cp8fNjAayJrLs3hg9SDDHIypUtl6ooZeyTzrqjgRMfcBa2M84eUaplCn_18h6SAzj-G7IVy9GSDqlfv65ad7hP7JD_p_oL44G2S3mOK77seYo', 'width': 800}]",ChIJrxKO34PlxUcRU6zYLG-HwWM,ChIJrxKO34PlxUcRU6zYLG-HwWM,GOOGLE,"['point_of_interest', 'establishment']","A. Hofmanweg 22, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MV8+8W Haarlem, Netherlands', 'global_code': '9F469MV8+8W'}",4.5,33.0,8819682513fffff
