geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQeheLTYfiN3jwBRtP0qtXleGhTAivMDrYfTdSh6iIedmnhl69Zyb2smBo1N0UIXRWJJQeZ-2smoO-CC7cuGpeSTOUv8kxWHF8LGv2W0hiVb-kOjOP86a1yaTaawBKpuVWcMEvzrc0xZD1Edp6hfECxttJMH2ODuyBxwBwzlIIRLFxDLt5X3iujjuSzvuCkq8hFfCnwJt_pzS1yVsv7S676SatEiKyIywbyQvoJyJSvO1M6Oo4rQUJi8qZRUz6s_hDfGLYug9PIbjbcDIy4sP2ACSExoF82HvNsAtgsxmOx6vh4-z7UEwtKArs0N9vAAPHLfGshgs_UB5C0Vy4FW7S4Ca15KibFpR2StdXrlAKYeIZE5iTmqyCPOm8dvF1sL4tTFhKlwG0azIK8pVcP6QVOJjCiADfJNiRr3F0MFfL8xM081tjwz98nN-85JcAmqZxwQ6QOF0znp-IYRR2939PO10S-kVQk059M88494Xj2gOlTJMv1cH0-TTPKK1-cvtJLdtWxoXKtSWV-x1zmhxc_LJwFrbY-Z0U0aujMX-xeOlblfqDWC-oDFp5_6LJd2IliN87Fxepd7hddE3XfHmgZN47NEmHFviFxPxdP96CWxWszLbdXSSrRODRl3sVW', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,,8819682547fffff
"{'location': {'lat': 52.4253246, 'lng': 4.6472065}, 'viewport': {'northeast': {'lat': 52.4266624802915, 'lng': 4.648622530291502}, 'southwest': {'lat': 52.42396451970851, 'lng': 4.645924569708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bastion Hotel Haarlem Velsen,"[{'height': 610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113695403334455816384"">Bastion Hotel Haarlem Velsen</a>'], 'photo_reference': 'AXQCQNSCZtrjUZ_1xAttVXiLSWUIYBF4r2n409RNVHjoyDZ-XyXaQjm5DYKY5mCozq98SmC3Xd5b8wMmAjuMSbooacshNhPhIS2-_PvIItdS60xokDTQxkzZzmCWsMsUHXfSBC4Yf5t6b8MY9LQPfMZtc44qN8WDmcLVvKykkRV8Ez8MBqzlPkNevuq0f2mO19GJJM4H-jbsUYjV0UK3dxeShVB-9kSRp_TuTqDCh2q1AksQbC0cDTvQ3tTj5aIbPHMmJ8X9GDNng0VQa1i3wQsBNLrUIdINBVdKwLmRQN0cYXLaCqzgEQ53GdYtEnIbjTNQDMzhbQTzcKM', 'width': 915}]",ChIJTyt5u-7vxUcRy-HsLDHOpjc,ChIJTyt5u-7vxUcRy-HsLDHOpjc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']","Vlietweg 20, Santpoort-Noord",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJGW+4V Santpoort-Noord, Netherlands', 'global_code': '9F46CJGW+4V'}",4.0,854.0,,8819682547fffff
"{'location': {'lat': 52.4238661, 'lng': 4.6495617}, 'viewport': {'northeast': {'lat': 52.42516138029151, 'lng': 4.651122430291502}, 'southwest': {'lat': 52.42246341970851, 'lng': 4.648424469708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Our Companions Sports Hall,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112760666436202699459"">Michel Elmers</a>'], 'photo_reference': 'AXQCQNT4FEhxeXmTFSrMbpjk_Fs7XhZZ7om3LfWBbNds22ORw9b0nuFCh6WQUveozjKaX4vv6B5piTUixxmmgK6XWPLVn-hdIsnv5uWux1QP7qWCbrXeNLqNT5UdMC-Y6H9RZ9NN7hj6MbNiY_Ks06HxG-6Z3xxQKZJirG02GWaMblklVNThnprjD0QcOC-aVV5YSV3odNoKWSb07GfMz07ZNv06XOBWW7NBYScMdY4gfZ8QKeCojnlSsYVJiBSDfIPhYVr2xsL13x_LmtUMJmPAQK3d22MwHMK14QqX728PTTQa3ILd7JzkLBnIIRG-FktlNzYZKbRs4EueIqvocfUQPcoxb28c2_rKLZT8QtXMyYUFbBUAP_qfEIW6rLhBx_RxWI7BUwwQGsOL-omuBmy66SskYdyvQFiFcixcBbadbhUrkhOJsZCBwj_X3ch53q-gJLs8hTgf82yNCj6NAvkSJaiY2F3v334hxP042qu9LRkzySp0_5HjA2nILqGW3e-xlealtc3gb9cs53G7dDq8Wq9930BDMWzxCW1tLm49ya4gv27_3hXXokw3tkpnniO9Hq1Mp05p5JPdFxQEoVuK5OITLeG3TA0myB6LbdKCWtNy6Npk7YQQaK00zGNPvw', 'width': 3024}]",ChIJ-5Bvo43vxUcRM9UTvBTEf6M,ChIJ-5Bvo43vxUcRM9UTvBTEf6M,GOOGLE,"['stadium', 'point_of_interest', 'establishment']","Van der Aartweg 16, Haarlem",OPERATIONAL,,"{'compound_code': 'CJFX+GR Haarlem, Netherlands', 'global_code': '9F46CJFX+GR'}",4.1,118.0,,8819682547fffff
"{'location': {'lat': 52.4227751, 'lng': 4.6492977}, 'viewport': {'northeast': {'lat': 52.42403228029149, 'lng': 4.650713480291502}, 'southwest': {'lat': 52.42133431970849, 'lng': 4.648015519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Spaarne Gasthuis Haarlem Noord,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100919073266252095699"">Eric Kitselaar</a>'], 'photo_reference': 'AXQCQNSrwbNM_OBCsswI3SiwBMFLWr7dqYoaQSfNhJEHXkAhOEzizCEC6h2iVRMSDK_RO0hiHRrkr0l8hP_SzF6mnLNNmSONJnDiFSNWjZ-VOBCPvLAwTkR8MwFHUx0ouNjFRl-06cD4xjlZ1hq4IZmal9wBovnbyAs52uoS3laC2Y2mi-LGokssnPXX2R91y35tnesdrPtp-ZgacVZak8_iGUWqZ9jtxz_lWRHINMI9anrwQZ_-Ip9MMLgeSqm-WmeCFhpnXao4xWoiMea85hhsePyzTz3ciNmyedIUxtbloCdUFKtPNPwtQbeaW5fKjL6SLOkRhYC8wJtCS6-4eDImYjA1xK7xmaj_AeweGVdUyaLA8B0in6G2KLmqmb9g9co9U72mm2C1sqYP18Sb65inf-1oGtLIyHjG-ENEF9bTwNd_GvpKoVRIsP9F0d3oEfYM2jvmNfv7mGu6tSLFr9NIe6Mh1rDCeYKrYql7bN5hUquWHbmlxXbLKgVHomOWGneTQaNr-RMgqp2dCSIJWBbzpRdh6FdgxxFJJ8hxIdYJYkMdZWZD6MsLWW6DSG-imx4Tn0gjs1FC1w2fTi2W0fpVPQq-oM4S6oeCiGgpYISoVlAIoxEjVl9LQGKeubCuBZqfUO71PgnJ', 'width': 4032}]",ChIJuxnAve3vxUcREjdxayH_-YQ,ChIJuxnAve3vxUcREjdxayH_-YQ,GOOGLE,"['hospital', 'health', 'point_of_interest', 'establishment']","Vondelweg 999, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJFX+4P Haarlem, Netherlands', 'global_code': '9F46CJFX+4P'}",3.9,148.0,,8819682547fffff
"{'location': {'lat': 52.42390210000001, 'lng': 4.649608}, 'viewport': {'northeast': {'lat': 52.4251997302915, 'lng': 4.651159480291502}, 'southwest': {'lat': 52.42250176970851, 'lng': 4.648461519708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rksv Onze Gezellen,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106134617121437931316"">inge Alders</a>'], 'photo_reference': 'AXQCQNRYjlH8KrTibQvUL2jbSbxUh86Xo8tH2xJfH5VNyCk5f6m5_bwiJO1veCNngxZFmJneXdZsSJii3xCugvR3EwD1rLC5KnzkhlRANTSPKSWtKtnb-_9lQK2ii1b9cEkr5MErvIIWHYOgCCB7jrBtPJHYzkXCuyO2tkBfzmRQVUATJOrg3wr72RH6VXyGRXn1_ln132B-T9EUT4xnqbZ1z79-ZiKwo46KxuDDASEe8xGM7IRzr2iS_ICWOGlo9HH7kwyx_7LzxMwIh75Zy9vdJeKiM3FikpTVgpxogEw8rH8Qn5fyOlUryOC09yVjNvbkfpv43XShMaxv8C0GZ83OXWEWb38I3gvYPPhEUfD3T4dfYTQx24eB147XJepVqF9eAcF1BpL6JleQL1KC6uB79u3fgLuqlXIGJ-65afMDWd944aNFCQlFB2akRYbPkygbgf-ZcpeKrcOYAO80tsAKOl_23iKaFCHfmIMs3VuApjWZEXyf88-2LRaegX46Us2MwJw5MhvtEJhNO2BclgQzX4RWK0wYe4d3JflBUZYxPvF9VwVq11BtMWzbd3H1aTVAL2NDMRtLJS7cFGRBw_HMY1Nf5TapOVWHvANYJigR5wGyK2uoNaZzWmIJ6z6rxIZ_iHf4fQ', 'width': 5312}]",ChIJo4xeiu3vxUcRCcysXIsgx1E,ChIJo4xeiu3vxUcRCcysXIsgx1E,GOOGLE,"['point_of_interest', 'establishment']","Van der Aartweg 16, Haarlem",OPERATIONAL,,"{'compound_code': 'CJFX+HR Haarlem, Netherlands', 'global_code': '9F46CJFX+HR'}",4.1,117.0,,8819682547fffff
"{'location': {'lat': 52.4256804, 'lng': 4.6467307}, 'viewport': {'northeast': {'lat': 52.4270552302915, 'lng': 4.648208730291502}, 'southwest': {'lat': 52.4243572697085, 'lng': 4.645510769708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,"[{'height': 350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110241276149858713700"">Bob Ran</a>'], 'photo_reference': 'AXQCQNTJ-Ahh1g32n5QeiA7oIp_I6KLIvLyo6bLqgo_wsVmGBbLP3Q-1XDW7VEf7SdaoDaCiUsI0azFDexRl5Bq1natPZrtqUuKJR5-dxBI6jwEqF544jXs4WTatHybaEhpzxDjGkV7sFKrZ0IolTyRoDJv4wyqDc4w6rRof1BydPNqGSdbA02ANrAiufFodZcYzX7H7rrdqeURPdtf34dc-S-IoA2vPkl6C5D99Y9mkrP4OpZ7DeYyqZyMsP5c9mxcabs1gChfVYiTo48ZRkEB5HJdccudqlWjw-cnqbYamrPgld1o8mOe1vTAwwjvoSVBidUywBABGgNV2ZL7VONm3QbiMf2t75ZRi_exG4TXxvVd39mqQY8huxGp_I56fcjCYWoN9Hwa7aXNTqW3tWXjDThV8Hjya_QEFlNvAw5RXq_B0-Kvc8dqI34QVexmlmihAuzaJya0heEjtRRfWzO4kgoqJdGwHv-sL3xoiosed-RNH6YE1QaSYIONrTSZOVKHcyxuS_q1i9LMbjihzX5jAAXOAIcjmzL-qHGRApMoBwtbmf_As3f-jZImoOV2yTlPJdZ0QsMcExxGFy3z0wUPDuRJ2jVzO5JbZqmD0qCMzhMB18khgNfZDufEMa52pfajVZdI', 'width': 850}]",ChIJuXnPsO7vxUcRj_AbGqoRhXg,ChIJuXnPsO7vxUcRj_AbGqoRhXg,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","Vlietweg 16, Santpoort-Noord",OPERATIONAL,{'open_now': True},"{'compound_code': 'CJGW+7M Santpoort-Noord, Netherlands', 'global_code': '9F46CJGW+7M'}",3.8,3819.0,2.0,8819682547fffff
"{'location': {'lat': 52.4242311, 'lng': 4.648986600000001}, 'viewport': {'northeast': {'lat': 52.4252237802915, 'lng': 4.650135}, 'southwest': {'lat': 52.4225258197085, 'lng': 4.647395400000002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem Bowls,"[{'height': 1343, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116974767894200426667"">Haarlem Bowls</a>'], 'photo_reference': 'AXQCQNRmUO3q0J5FhrmOF8YKQNF_p7Ec4yzlHF7Z3zVuvUhUOHERfQOvPClBsVuZArwBt0lOnoHYH4um2x3EPYS8AlNjs7pgIJ6BR_IKyhj6yahOlQnGLC7lP1VhuTmBWaTRO-mNNZ2dEM_ClUaPpJWiVfa6PVMk-6hkUjHGo7OmT8_rdNnYROMOzdODGvCdZ9Dhg7rgT4tZe3c-4PjtOWZ5Egh82sRzDMeDuwCWk5edYK477hAZxMluEPaFOSuLs3TvW93Vg5hrKjmS3d6tXqcUVzFFE25t2VJQtOXw1fBtP4tAjvvS_L4c5y3wLHT4gABNxAqbXiGR8ag', 'width': 1701}]",ChIJbysRM-HvxUcRx_i3OiLxs-E,ChIJbysRM-HvxUcRx_i3OiLxs-E,GOOGLE,"['point_of_interest', 'establishment']","Van der Aartweg 16, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CJFX+MH Haarlem, Netherlands', 'global_code': '9F46CJFX+MH'}",,,,8819682547fffff
"{'location': {'lat': 52.426102, 'lng': 4.653746400000001}, 'viewport': {'northeast': {'lat': 52.4275192802915, 'lng': 4.655138630291503}, 'southwest': {'lat': 52.4248213197085, 'lng': 4.652440669708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,H.A. van der Meij De Bie Tegelzettersbedrijf,,ChIJ87B-w_HvxUcRrKPvXnTIHxE,ChIJ87B-w_HvxUcRrKPvXnTIHxE,GOOGLE,"['home_goods_store', 'store', 'point_of_interest', 'establishment']","Slaperdijkweg 104, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': 'CMG3+CF Haarlem, Netherlands', 'global_code': '9F46CMG3+CF'}",4.7,3.0,,8819682547fffff
"{'location': {'lat': 52.4260138, 'lng': 4.654012499999999}, 'viewport': {'northeast': {'lat': 52.4274430302915, 'lng': 4.655410730291502}, 'southwest': {'lat': 52.4247450697085, 'lng': 4.652712769708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A Posto,,ChIJyYJowfHvxUcRTqxz5ttOZo8,ChIJyYJowfHvxUcRTqxz5ttOZo8,GOOGLE,"['point_of_interest', 'establishment']","Slaperdijkweg 112, Haarlem",OPERATIONAL,,"{'compound_code': 'CMG3+CJ Haarlem, Netherlands', 'global_code': '9F46CMG3+CJ'}",3.0,1.0,,8819682547fffff
"{'location': {'lat': 52.4238661, 'lng': 4.6495617}, 'viewport': {'northeast': {'lat': 52.42516138029151, 'lng': 4.651122430291502}, 'southwest': {'lat': 52.42246341970851, 'lng': 4.648424469708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Stichting Kinderopvang Spaarne,,ChIJa2ySzu3vxUcRVzwPfWO6BN8,ChIJa2ySzu3vxUcRVzwPfWO6BN8,GOOGLE,"['point_of_interest', 'establishment']","Van der Aartweg 16, Haarlem",OPERATIONAL,,"{'compound_code': 'CJFX+GR Haarlem, Netherlands', 'global_code': '9F46CJFX+GR'}",,,,8819682547fffff
