geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQlKVKv36fZOng3DiASnm5-mp44juEK93Ahyn62KNLQNkJ-1jpKByyk0JWaV06c5YZS3H6aSy9tLiU89cic5zxWuPjidf34TABbxfDt4Rw6hBFBb9KBsYy32V3WkizNuFRo83hM0zgF8Wvpfgl-Y2ZHZpi98jKzTENOrgMn24qqH5KCFBTZx9qH7QaUfT416IBoaw2LkSUmf1MEm7BjZWiiLMaS80T0dphV5ec-AHuU1TLauO9jJ7JWKRTgcc7P867XIxQHXeRsno48FRhit7n4bykdKnyGt7CR9jin3RVwZxwDZg6hNzllUbmcytfZWOJ9qt7ep18NpUnWavNzwNKXuaXoGg1cgQo6f-nH2A8SMxaRQ597eKkhEFqFzCZyDeM-UBP_3nPFCO3NjQrEfzELk4I7lIztwiv08Ra1cEASTqXg-kywXzHn6Eey9tCnwKUWHvycR0rNCHHHzO1_p1aN12YXVmi1VLZwRnAnUQdgPlvg8tsg6Nr8--L6ZomvIZkc4qYTS1d-puBsZxGWQym9n6A2e3n-sL9O9rLlXjKWIT6Q43Hshtk4zoOe8rNS3OdNeOSzonLv0VNPZm7YrLPnlJ-9_UnKCxMUn5Jz4G1mQnczqugeTuSUOsW-xaAi', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,,8819682515fffff
"{'location': {'lat': 52.39872799999999, 'lng': 4.6585781}, 'viewport': {'northeast': {'lat': 52.3999883802915, 'lng': 4.659841830291502}, 'southwest': {'lat': 52.3972904197085, 'lng': 4.657143869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lionhead BV,,ChIJj_CLNoDvxUcRUHEH8mrPoPE,ChIJj_CLNoDvxUcRUHEH8mrPoPE,GOOGLE,"['point_of_interest', 'establishment']","Tingietersweg 6, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX5+FC Haarlem, Netherlands', 'global_code': '9F469MX5+FC'}",5.0,1.0,,8819682515fffff
"{'location': {'lat': 52.399769, 'lng': 4.659853999999999}, 'viewport': {'northeast': {'lat': 52.4011259302915, 'lng': 4.661112730291502}, 'southwest': {'lat': 52.3984279697085, 'lng': 4.658414769708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MCE ( Mai Car Electronics B.V. ) Inbouwcenter,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114490843220564970008"">MCE ( Mai Car Electronics B.V. ) Inbouwcenter</a>'], 'photo_reference': 'AXQCQNQIhmMLOhAfbVJQcuS9FLuqZ-cwfprutIMMvbXaOJ7y_Y5h8oy-sqOVX1QVFtEufsdtgZXG40szYZ53JKjH5sfQtYTM_Em6ILtRGd2U4mmR_3zgju4xbtHE7CK1l8ObUqn0iYzKF8bEfoEbf3JpdZwJSFHCozM3cctEM3BXaDpoE0URY6zA00UVtasOh2_keAktCipff1dwcPwDjo6KK-0wuJZFOCXRS1K3r9oPMcAGu0AycIiTW7aPGUgf0KReOiZHgszB2UNRoP2hCA-RjksxW13HaSiCJN_AxGn94h3Mxx2M1C5ofuD5gcQwzFiKy69KkuQfGIA', 'width': 1600}]",ChIJV2QfeH8KxkcRl7XFpwddZcw,ChIJV2QfeH8KxkcRl7XFpwddZcw,GOOGLE,"['car_repair', 'electronics_store', 'store', 'point_of_interest', 'establishment']","Kuipersweg 5, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX5+WW Haarlem, Netherlands', 'global_code': '9F469MX5+WW'}",5.0,118.0,,8819682515fffff
"{'location': {'lat': 52.3983927, 'lng': 4.655149199999999}, 'viewport': {'northeast': {'lat': 52.3998130302915, 'lng': 4.656505830291502}, 'southwest': {'lat': 52.39711506970851, 'lng': 4.653807869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Focus Magazine,"[{'height': 1425, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100978657128603507725"">Focus Magazine</a>'], 'photo_reference': 'AXQCQNTNWpHw7UdNzs1Y1F3EIQ4RFlm3piphgVbA22ULAwJEmaxM7fPFcVdSN-mfNA82_clg0ouiV6CB8SaVoOjJt8YAhyZYRsC-qb_oO0EW_r0lqTbHGurDwgVes38Tq5xGFmmtlztZytP6nIU1YcWXfyqmV08aeWOX-RXQ22c8d_OZbttbT1EGMJ1QOViagpXc8oUoVRb6Us8ivCqOJWdeYb4FMNIK8FPC8qQTopQtGLH_aPeYsXTxQbueU1UmhNIW-khuVSdc114-jXSZP67ZgCmGXvYUrSowJpncAqlx4UALZ5lkISgZ2DGiN98W_QiDaAqqaf5xnGU', 'width': 1900}]",ChIJGRGsEHvvxUcR3ssjei4DUzk,ChIJGRGsEHvvxUcR3ssjei4DUzk,GOOGLE,"['point_of_interest', 'establishment']","Tingietersweg 115, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX4+93 Haarlem, Netherlands', 'global_code': '9F469MX4+93'}",5.0,4.0,,8819682515fffff
"{'location': {'lat': 52.39678199999999, 'lng': 4.657119199999999}, 'viewport': {'northeast': {'lat': 52.3981400802915, 'lng': 4.658437130291502}, 'southwest': {'lat': 52.3954421197085, 'lng': 4.655739169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Creatief Confetti Kinderentertainmentbureau,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117595580759622901160"">Creatief Confetti Kinderentertainmentbureau</a>'], 'photo_reference': 'AXQCQNQHlvziDHwHsCMGrf5aaANrcck7gVLEh-2RqxhXcOoKwxvAyQAxR21lcZ2Bz68-Jx2WEYkdypwoSkbtkpnDPj777uEeGlE2B2WKQg_j2a5hGnctrLZHPN8UkeMjuYVRlvy27NBLtO2b5K3sFetR1B87XjRygWAGGgEpdd0136RtC_EDqOucvMkgQvHteHYR7u2op1i0kg9E_SuMmVDTCPbWgiNi4-z1sJFo3Tc1jkBqRZHP9Y4g9C5-mF5AMIhp6H0wjBNy6_N5b9Ykf2QM7s3Wa7xEUWAe94WhUV-yBo1SKuR5nmk27lg_PTuOHj_ftI_QvRvoq9s', 'width': 3264}]",ChIJ4fRGT2nixUcRO5jq_FjFx-g,ChIJ4fRGT2nixUcRO5jq_FjFx-g,GOOGLE,"['point_of_interest', 'establishment']","Tappersweg 59, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MW4+PR Haarlem, Netherlands', 'global_code': '9F469MW4+PR'}",2.3,3.0,,8819682515fffff
"{'location': {'lat': 52.3985824, 'lng': 4.658173}, 'viewport': {'northeast': {'lat': 52.3999417302915, 'lng': 4.659522680291502}, 'southwest': {'lat': 52.39724376970851, 'lng': 4.656824719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Virtual PC Services BV,,ChIJzRBUNIDvxUcRscmyJJ3rmL0,ChIJzRBUNIDvxUcRscmyJJ3rmL0,GOOGLE,"['point_of_interest', 'establishment']","Tingietersweg 14-16, Haarlem",OPERATIONAL,,"{'compound_code': '9MX5+C7 Haarlem, Netherlands', 'global_code': '9F469MX5+C7'}",3.0,2.0,,8819682515fffff
"{'location': {'lat': 52.397789, 'lng': 4.659367899999999}, 'viewport': {'northeast': {'lat': 52.39919143029149, 'lng': 4.660640980291502}, 'southwest': {'lat': 52.3964934697085, 'lng': 4.657943019708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Neomounts B.V.,"[{'height': 3502, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116812222930215583633"">Neomounts B.V.</a>'], 'photo_reference': 'AXQCQNREXaHtsL6AMLl1omxiKs2aScPXgVAPDlYpcTCOXOcj5k5ip-6qoMgJBj_S5jyXlW8IgB5dC1G5GHOtJYwwUQIi08KabLifHT0v-Lv10rlSnEQDCepo82qE8VVOse-zqxwc8nsA_5VWmonsMPKYPwdXv-ta2ID2A8fvQr7947YlO1dtpkKTEFCkXlWLGIb9A83Ksuw9kWx-jLRKUOFaAnjFWFB1aTU3Mmi6iS6k05yScIr6O2WBbh3a2VrevPw7KOENP5-WaVr_1X1KMMwXneuDYzIjJ5f-CvGGoGzB_EOIKa0UGjQKQ8d4DGDzZLCRPtxDVmRvpwo', 'width': 5253}]",ChIJ-9a-IYDvxUcRkP0jGw_LOc8,ChIJ-9a-IYDvxUcRkP0jGw_LOc8,GOOGLE,"['point_of_interest', 'establishment']","Wateringweg 62, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX5+4P Haarlem, Netherlands', 'global_code': '9F469MX5+4P'}",5.0,24.0,,8819682515fffff
"{'location': {'lat': 52.3974996, 'lng': 4.6605231}, 'viewport': {'northeast': {'lat': 52.3988858302915, 'lng': 4.661930680291503}, 'southwest': {'lat': 52.3961878697085, 'lng': 4.659232719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Blaque Couture,"[{'height': 3543, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101442842829773747820"">Blaque Couture</a>'], 'photo_reference': 'AXQCQNR3nOZcFXLjD9ubo8sYQch036v74yDHD2gCTODrn4vevNXnd8YnhNTFRcHyZmE43lNfTEoVqnh4OyHmZojmQuJxWz-7alJClpT9JE7E-IV9yH1vSg4-9HjK35tp7WIISfVtwDIG-Mp8DusYzrz6tJc1xGThzSZtlLOS1u5pj8Mh-UKZeKv5_QHLp7VrOPNszldbZ2qvJe8Z_TlJPHTPvjW5rYrMHMhNU6zd38VU0FJQyPeIt3Vp03nrvtEk_zGumNKR_UjiatYTkbR5Bs5KvzxGoqukGUx4eAcHhkXWZWFZuxdgwVWP5j5f_e2MGslAwQfDGbqXBi4', 'width': 2362}]",ChIJvbRUrhXvxUcR_PSPMoeKBeU,ChIJvbRUrhXvxUcR_PSPMoeKBeU,GOOGLE,"['clothing_store', 'store', 'point_of_interest', 'establishment']","Wateringweg 22, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MW6+X6 Haarlem, Netherlands', 'global_code': '9F469MW6+X6'}",4.5,19.0,,8819682515fffff
"{'location': {'lat': 52.3990492, 'lng': 4.6606821}, 'viewport': {'northeast': {'lat': 52.40048458029149, 'lng': 4.661845180291502}, 'southwest': {'lat': 52.39778661970849, 'lng': 4.659147219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wasco Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107322499691528911495"">Wasco Haarlem</a>'], 'photo_reference': 'AXQCQNTddhub7ldTkghvNayp_LAk6J4iq3Nk30y2qWCLAsgMz1jilbdcdtrxVtUnFAYDkatSOx6f7rouugfXDVEreEHL6PfYMs15Kzo1NEwYj3OSyvxu0kwSptnguqbmSK5BY2FEYPTvdGLsTfKYB0yFjFljgHZxtDQmq9kBnQd_7WwFTRYy-vSs0mQ8ZFXN2bQqfQ_YhBJCHDbm71Hhm4doHems2zT0HDaEg5dsUEoULFQ9Z5jvPLDAsdRvHHihGYzMuMuwdc0skae6cOQO_q3IA1jV0hZLtj8TvBlBUdIGHxI7TMw_ODbCQiAfQ1-5-AfVH8Lhkx01gcg', 'width': 2160}]",ChIJJ3QacoDvxUcRhuWt2Awf8Sc,ChIJJ3QacoDvxUcRhuWt2Awf8Sc,GOOGLE,"['store', 'point_of_interest', 'establishment']","Kousenmakersweg 1, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX6+J7 Haarlem, Netherlands', 'global_code': '9F469MX6+J7'}",3.6,17.0,,8819682515fffff
"{'location': {'lat': 52.39901309999999, 'lng': 4.656722099999999}, 'viewport': {'northeast': {'lat': 52.40025498029149, 'lng': 4.658263230291502}, 'southwest': {'lat': 52.39755701970849, 'lng': 4.655565269708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aquarel bv Glazenwassers en Schoonmaakbedrijf,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106723678175485317777"">Aquarel bv Glazenwassers en Schoonmaakbedrijf</a>'], 'photo_reference': 'AXQCQNTIiCk837AjGPkGpGwcBYiu8l7eWWjVIP_lgh_9LLWiibNARtqS8bWH2rdBXchtWvUQ_34dQoMJc-pF4sJJ9KA56B0rxnxRUdPWlIqnId-JFYwQlnmVLvwHLC66WcWjRGg0dVwtlWsHcCLY-DZZQ6C-iKXxsMfTlY8DhgmLbvf7iRCeq45V4ar4GPESek9iqBbBu5zcgeIVHcT01_nOhGO3QcVKtAbOtEuzP-3B1m49xyf2_aJrqCiIvZ5R4bh7xiZ1Xdji-M66UabqKlEDCHKMzq3ugPHjy7yhewjrhG-vvqdfnAcZAD0Y38SB9w0HdckOEBwMutc', 'width': 400}]",ChIJAa1lv4HvxUcRGn7lbl_0VB0,ChIJAa1lv4HvxUcRGn7lbl_0VB0,GOOGLE,"['point_of_interest', 'establishment']","Tingietersweg 36, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MX4+JM Haarlem, Netherlands', 'global_code': '9F469MX4+JM'}",3.1,7.0,,8819682515fffff
