geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,price_level,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNTICmOR5PLD6ipEhsfqd7K3CKO7cnQLebEwnz1XzkxrLlbwpBIknl88-twJSkaVaSZ5Vp6M9w656ziam4pWC6JKAUK6pXeeb_ChOLDKBfo0kktUv07sTP_xQXcjQPa1Id1Y1_yyqQBIn9oJgFYJfTw4CoXSIirRv-OyjCeL57lmfZiZuuYR3V5Ez1YrGz_3WZf5PnhxjbVEbLifUZEQUKCbuzu8rpMQjSBfdeTSyTcj-2CszWbthLjYnOBuVgy0wZOVN0yKHnzOtgDF6vUrwvGOrG2RX-vqPalF2VS2OAlWdjsmTOEf6_InmN8YPb83gVwI7Kev2kHPErg2of0w6I_81daXsY5y5hw8osxJ9aW3WiE4VRppkn8nCkliTDOBw0KqW6QBNy02hHWTl8kZL2OxD9Cr_bRIUeaCthA4mAryN8exkq5w8CFeBnsL6n7B2cTX-5-nJZDC4FaTWDLMHvq2kjXSfsAyVOyJ7SmzxUv2L2VZvmDggPgTZE3nkR-HJenYAUSvrlz7sJGPVrLutWA66EHBFuK42nC51Qxt1aVccH1L2jifRvfBRwYdnnNR7XVIGEceGAFp1roFpXZPePSznYr1wvePSW3TGcAL9r7W4xjmFy7gtG04XYR0paJT', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,,88196825e3fffff
"{'location': {'lat': 52.3729789, 'lng': 4.6544625}, 'viewport': {'northeast': {'lat': 52.3743505802915, 'lng': 4.655716680291502}, 'southwest': {'lat': 52.37165261970851, 'lng': 4.653018719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JR Cleaning Schoonmaakbedrijf & Glazenwasserij,"[{'height': 1848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103435361205614253472"">JR Cleaning Schoonmaakbedrijf &amp; Glazenwasserij</a>'], 'photo_reference': 'AXQCQNSqLrw964G3N4rkN7z880gzbwsFT5U_yOLWyG_nA7CVaa7RMP9zHHpFTJf4zqoqxKYCFcylU61s2bOM9khzMreef1yam4OtYwMxYE94M2J2iE-Qa1Ug6IHPQg2NuWv5S1xAhfyyxzqnIkGGiJZs3FcOO-jPZICGLJ__usVMaSjriDNN9c7eKvv_DMM_nymUcHoN_w0rEOU7iyAzY5C7Svfbq7Y1XZ5l1pI0jaF98ygDCMdwIJzTKbr8pyCMM3lMG_ohD_zfqxTS7A2xKPH6DYPZBMR7sL2Lg9MXeDDTl40GCi6R86Vc9c6DhgEKWo7G8ViTpfQdF8g', 'width': 4000}]",ChIJIW-3E1_vxUcRfRrl29dJnCc,ChIJIW-3E1_vxUcRfRrl29dJnCc,GOOGLE,"['point_of_interest', 'establishment']","Bastiaansstraat 67, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MF3+5Q Haarlem, Netherlands', 'global_code': '9F469MF3+5Q'}",5.0,6.0,,88196825e3fffff
"{'location': {'lat': 52.3714573, 'lng': 4.6576317}, 'viewport': {'northeast': {'lat': 52.3729055302915, 'lng': 4.658979280291502}, 'southwest': {'lat': 52.3702075697085, 'lng': 4.656281319708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem Yildiz Spor,"[{'height': 1242, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102683184204270682657"">Haarlem Yildiz Spor</a>'], 'photo_reference': 'AXQCQNQkglhO-2oumFQRdZIQ0Qq1QAJmGsJzgWDfNenqwvlgclP1mRza64HytHJLu0l-gqiQPhR7URAIitKYQ1pcX4iPDm9WqvU5oCXJFcqC4m9wWKC9Hbr2itPdhtQF3_fhReX-BjDvYMRgeicqTZk9neszJjSvzUu5YB9PuybLlgzEw9Gm8oUWXdfzbQyUY4FDaWJSynEBFGEA-eM9keSh5tPeTzbhxennpJUIjHSmCS-Y6EloWXbQew-_2LQFyu0WIGWzXs-yEpO4p9y3zLUxecNWAA0Io4uWDaA4Q-DtPJmFC42Qvv2JsTh0hIUWathWqqwKoiP2vzo', 'width': 2202}]",ChIJYYQXU1_vxUcRfWe9p5QdEQ4,ChIJYYQXU1_vxUcRfWe9p5QdEQ4,GOOGLE,"['point_of_interest', 'establishment']","Reinaldapad 6, Haarlem",OPERATIONAL,,"{'compound_code': '9MC5+H3 Haarlem, Netherlands', 'global_code': '9F469MC5+H3'}",3.9,46.0,,88196825e3fffff
"{'location': {'lat': 52.3723404, 'lng': 4.6528882}, 'viewport': {'northeast': {'lat': 52.3736893802915, 'lng': 4.654237180291504}, 'southwest': {'lat': 52.3709914197085, 'lng': 4.651539219708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Intercepting Fighting Method,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106013445882349862964"">Intercepting Fighting Method AKA My Own Jeet Kune Do</a>'], 'photo_reference': 'AXQCQNTNow5Bqap0A3o1nOJLUM1e1-JLkZb9rPYBNb1D1-ljC3u8dAffnl5638NWXs8-1tZEp0qVcUYq0TgieETfRRvVUA3YshJUuV8vP1KH7Zxk9Y69PTGMoFlOfhDohxnhnUNpEc_1YScs0EQfwXPIHF6BoVoi2UU7EekaA9oo0JFbZbALppkT3oeSW4lYOLVPJgit3jlkO3XOTQ-XobUn4GaZvJHpmDxRVc_VpV7zwG8Y6gPx0GwZRm4IUmawR-rBQ5xs0Kw-DMYA9TLQnaV2tqFaZXlkRgwMWSgzkWGQoG622PNRHXGrdi5Tcbfb2voWnW89rTBsJW4', 'width': 1600}]",ChIJgYJ68nDvxUcRI38o34WDqao,ChIJgYJ68nDvxUcRI38o34WDqao,GOOGLE,"['gym', 'point_of_interest', 'health', 'establishment']","Richard Holkade, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MC3+W5 Haarlem, Netherlands', 'global_code': '9F469MC3+W5'}",4.3,14.0,,88196825e3fffff
"{'location': {'lat': 52.3721245, 'lng': 4.654301500000001}, 'viewport': {'northeast': {'lat': 52.37340013029149, 'lng': 4.655592130291502}, 'southwest': {'lat': 52.37070216970849, 'lng': 4.652894169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,I. van den Brink | Individuele- en relatietherapie Haarlem,"[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105594792231137727638"">I. van den Brink | Individuele- en relatietherapie Haarlem</a>'], 'photo_reference': 'AXQCQNSnfxnbCQYPd6NmdoklOpZXv7mI-9zcTm90ohZ9QiJFZoF0sttThtwJTT9S9FQMdkmu1iIjujX6PBYla20iB44jMIkciz8vf0gIhCFOcjN5KvyZdvCMyHqf3KmjPzR6Aws99DEq9s2DF0YI3htt3QgaOvG90a0cAd6qFYwSv3OOJo2dGdeKIvuYf0N0aU97lsUUjNUQ_uzqfbp2ptEXfw09ifYWH2Ajp7My_0I4GBHYep-wK073ncth2yeYBV8k-LzGdCnLjcQgMJvYHPLkYFVMOj_QQU-pSD0UUGXWCbhl-11YuDveJcejguI1bMLqbAKcWv24WT8', 'width': 640}]",ChIJmxBCI1_vxUcRqFRUcnKYYC8,ChIJmxBCI1_vxUcRqFRUcnKYYC8,GOOGLE,"['point_of_interest', 'health', 'establishment']","Willem Pijperstraat 25, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MC3+RP Haarlem, Netherlands', 'global_code': '9F469MC3+RP'}",,,,88196825e3fffff
"{'location': {'lat': 52.3745732, 'lng': 4.654631999999999}, 'viewport': {'northeast': {'lat': 52.3759668302915, 'lng': 4.656018480291502}, 'southwest': {'lat': 52.3732688697085, 'lng': 4.653320519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,4 Leaf clover,,ChIJ8-m9sF_vxUcRwXkRo1VeyiM,ChIJ8-m9sF_vxUcRwXkRo1VeyiM,GOOGLE,"['point_of_interest', 'school', 'establishment']","Dirk Schäferstraat 3, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MF3+RV Haarlem, Netherlands', 'global_code': '9F469MF3+RV'}",,,,88196825e3fffff
"{'location': {'lat': 52.373089, 'lng': 4.655015100000001}, 'viewport': {'northeast': {'lat': 52.37442143029151, 'lng': 4.656427330291503}, 'southwest': {'lat': 52.37172346970851, 'lng': 4.653729369708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lotuskring Kennemerland,,ChIJZ2v7DV_vxUcRh9q7MxOI1JM,ChIJZ2v7DV_vxUcRh9q7MxOI1JM,GOOGLE,"['point_of_interest', 'health', 'establishment']","Dunklerstraat 58, Haarlem",OPERATIONAL,,"{'compound_code': '9MF4+62 Haarlem, Netherlands', 'global_code': '9F469MF4+62'}",5.0,1.0,,88196825e3fffff
"{'location': {'lat': 52.3721245, 'lng': 4.654301500000001}, 'viewport': {'northeast': {'lat': 52.37340013029149, 'lng': 4.655592130291502}, 'southwest': {'lat': 52.37070216970849, 'lng': 4.652894169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Christelijke relatietherapie Haarlem,,ChIJmxBCI1_vxUcRUR8Rb7nMwok,ChIJmxBCI1_vxUcRUR8Rb7nMwok,GOOGLE,"['point_of_interest', 'health', 'establishment']","Willem Pijperstraat 25, Haarlem",OPERATIONAL,,"{'compound_code': '9MC3+RP Haarlem, Netherlands', 'global_code': '9F469MC3+RP'}",,,,88196825e3fffff
"{'location': {'lat': 52.3735282, 'lng': 4.654455799999999}, 'viewport': {'northeast': {'lat': 52.3748614302915, 'lng': 4.655867330291502}, 'southwest': {'lat': 52.3721634697085, 'lng': 4.653169369708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Glazenwasserij Jaro,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109294732231813885141"">Hennie Janus</a>'], 'photo_reference': 'AXQCQNQuH7LLaX4WYuSkYvnd8qsAhdMuslJkISqImHTIgo-09f6ynddoGQ7A2KjTw-D8rllISHJarIiJiE00lfFxv9_A4Y0dDDPCcEb_Rji3kvJPK9zwQvhnf8vjVrXpSfFisc8VvcPwX8Wv3TR5lyqi-Vi0m8EZ_-EvmMJ1HpgPjoPbQ_kXCN9FdPLn0Rxa3ynRW2BQxzk49sViNqccC9Iyw2LAoi95tMwvhEdyNze0R63QVMcDponAIT6WsQ0m66QcuJvIQAeQ_e0shuV8NWAx_ArzZPRUV_jtcpUPTrPwUgiL0hXRooRLzO6VXZI91olC2YVr6-NMAmJb4cQQoZsdxHt3uwSnHiE7IaPVT0pnYdpB0b-rFzKYoN8IGq4m5u_74M40ewTIfiE2iC6CvyZmuH2Toi_xFF1XYoEKAh51UX3DpW1iSW0TaCF8zXPLHovRmInKLETm6zvZP7hhP8uCGWnRlx9Nn3KKPL6JEdy8HQSJfnxT9tlCHWfFFgoNLhNLR_8eRtCdb49t70N0bnG6M4hKC6jb48_nKlIx3k4kUJAVC6XU988DYXMAFJbzL5-TGMJMH1FY5zTg8Hhn2UWKxAyGwDyE-pcGWpNd4oZvGYbXaO2Xdmm3CK9iU92-pkQJ', 'width': 3024}]",ChIJ3S9JBl_vxUcR1ljS61VgDog,ChIJ3S9JBl_vxUcR1ljS61VgDog,GOOGLE,"['point_of_interest', 'establishment']","Bastiaansstraat 44, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MF3+CQ Haarlem, Netherlands', 'global_code': '9F469MF3+CQ'}",5.0,1.0,,88196825e3fffff
"{'location': {'lat': 52.3729378, 'lng': 4.6535685}, 'viewport': {'northeast': {'lat': 52.37431198029149, 'lng': 4.654841130291502}, 'southwest': {'lat': 52.3716140197085, 'lng': 4.652143169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Melchiorict V.o.f.,,ChIJGwD34l7vxUcRjUe_V0X9exU,ChIJGwD34l7vxUcRjUe_V0X9exU,GOOGLE,"['point_of_interest', 'establishment']","Diepenbrockstraat 79, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MF3+5C Haarlem, Netherlands', 'global_code': '9F469MF3+5C'}",,,,88196825e3fffff
