geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQ9Lk3fjDj_SGXtULH21qv-bX18FZkYXRsVFOg9I7JsBmngaF9guSsX7ihDHU8BTR2TiX0mkG5d_jj7Iq0iOGcGQjXjv62Kh4O_d_aQLQ6RvQ8_Nou5k_rnx02u88vBKJxsuk7iURlBmbEOhHzDX-psXUDLm38AMLX3WV-qGxZFHlqMxEgThNkiRdqvoz9lnBHtchrM-E-iM33n2NXhASRMqnk5V2MJ13INjFtflKcXYcTS268llID55NAko2siAkxFDtqSvaSeF2xdbx2TwP3rIRJCiiVuACqmbfOKDWbGEYBHwTh52w81AC3c3bdE3JYfDOjDLiGJNFLGwRviRdAwQdo0l_si21C5u3Ig1PwAImNwXQ3ysXGvR5JoiwuaASoA0-in7XjLpqYwpMCzrTORS_lq5mkWNSOWrVKcgjgJQUcV408RSVWHGE37ZxX3ojgM00J7tKOkyAzbgdE8SqQZTthvsg-ZEFjLkpvSHGNMdidgLiJ4HX_90Rde7Dcn6qXe8p9QJk62ck7Q1EALvHslyQIJ9HmBcTygazbcOjqthHGFtN2mvhdB-UbTP7cWzblTm5HVXuXrqwuRZSCOgnkmvObBDZgzaq58yc8vnNyHMQNsc0l-uulxf0Sey5xy', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682ed1fffff
"{'location': {'lat': 52.37427520000001, 'lng': 4.615416499999999}, 'viewport': {'northeast': {'lat': 52.3755161302915, 'lng': 4.616713330291502}, 'southwest': {'lat': 52.3728181697085, 'lng': 4.614015369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vakgarage Rustman,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106912250285942656515"">Peter Labruijere</a>'], 'photo_reference': 'AXQCQNTTvkuTMMk2YI84VkZfcUvJqsiVLg2lvqk8eaci9SH7IaJpk1BLtR2gufEjHFBYsF56SF2KpWRTjhVV9PIpHxYwb0UZNUziVizaXW9BkiOHr40GgYLkTC_T_XslnlgPMA116SumaglfJYBHtCqBEYaHo7LYoF1Wd-fO4ZGNND-vqY-ZnrFtPw92LBvRSGnlM_MoPe9eoDoG29UzDgH5-4uek5twPJyNyUUCYhPfY-f6A0IKjDnSgyH7Rqk_eydmdu3fwZXRBgidU4ZMNjMR8iFVB1ziZzq9I8xfJHrPwBoxP4Fmd6727Ee-vLlb8BNOAaMXGrgdUU4k-I3GNh8RbUyo97yCGY1U_jSWuY3oSAkKtGpFLQ787Ljus1hWWLVLXfSe5_K3Y0yzMUUzJvedBC4B7C3g91BHEe3CztdO0Ua8gAoDX7U2N0HMrG3YrfaDGgufHizWMDTf_N5ytELCv0VHRItzSCryCQyEn5DfYC5KLpyE0V5vjT3_2Eo2KWDufEoBmSu91AmIvCy2C4poOz_Cc5xgan5mJPlAhXTq64GcBwJafN7urxXmTljH8PSxLuabRrPHBFElvumgKecPg4uriGex55D0vShnupM30OiioWJBFo74qTAjTPF_Eo9Ew_E_B5u7', 'width': 5312}]",ChIJfb7vESPvxUcRlngwNI7jgEk,ChIJfb7vESPvxUcRlngwNI7jgEk,GOOGLE,"['car_repair', 'point_of_interest', 'establishment']","Eysinkweg 69, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JF8+P5 Haarlem, Netherlands', 'global_code': '9F469JF8+P5'}",4.3,212.0,8819682ed1fffff
"{'location': {'lat': 52.376698, 'lng': 4.618641999999999}, 'viewport': {'northeast': {'lat': 52.3780575802915, 'lng': 4.620129130291503}, 'southwest': {'lat': 52.3753596197085, 'lng': 4.617431169708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SV Yellow-White '20,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105910931913326246396"">SV Geel-Wit &#39;20</a>'], 'photo_reference': 'AXQCQNSWS7YoNMVECVv3UCyGrDmcWGm-yZ-FGbls3IL26zrDB7i-TbTYivI8rWn2FZ9TwdpJr0F6GIK5MKfLK7HaqCyNIO2X21GSgKg_adIJu6EYaC8rPs1LHm8sFH2fmDFdl-VnkmGUIrRoHwRXU46r-h5oUURs3-NoeGfPRQa-8ccqYuS7_cw_Qa5DAlwakiWk4XxtjJzJ3_oPz9_gSMl-svOrWmALP7bFMAC5ClgrKpilLk87JxnSksUb-uOLzg1eCuJbBKLxZWnGa99ORivy-XxD2v9U7Uwx-1DzirzUTIUZ_fRZSghqfRwLS5IYZpD0mi5K2DOBKJk', 'width': 4032}]",ChIJ_2a5SD3vxUcRIJIgStiMMRs,ChIJ_2a5SD3vxUcRIJIgStiMMRs,GOOGLE,"['point_of_interest', 'establishment']","Van Oosten de Bruijnstraat 66, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JG9+MF Haarlem, Netherlands', 'global_code': '9F469JG9+MF'}",3.9,165.0,8819682ed1fffff
"{'location': {'lat': 52.371975, 'lng': 4.617989}, 'viewport': {'northeast': {'lat': 52.3732935802915, 'lng': 4.619241530291503}, 'southwest': {'lat': 52.3705956197085, 'lng': 4.616543569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Zeegers en Tesselaar,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115500681036417909164"">Zeegers en Tesselaar</a>'], 'photo_reference': 'AXQCQNTPdFsyz8siQhg2XzuWLfeiA1fu0RYBWlykNDl9lIY6nhYN7XoVNKGn39Um5VE3B61_16TzUjloRkTX1Bi1BbfIjakqpsi-8W4IpZRhOMmnfBLN_ug20C1NQmbStM-a7qmf-G0JTdp3wY8Y0rJsreN3ez3PPP8JvuqvP2jd_bsooCcXO1JTTW1hCm8YK3RxqpsINePRNg0SfMfUzCeEqT8RUvvqYTplZeNSPhmzJcdzz0-yu8gG47Wx_fB55l3Cv3sbIbFtlRdYp6wbRKnM-2M4JX8wPidf82Nti6UUE5tCc-69_HiRLSft93ymWnkkDNajxJpVOO8', 'width': 640}]",ChIJSe97UDvvxUcRxRvwz2TRxEk,ChIJSe97UDvvxUcRxRvwz2TRxEk,GOOGLE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Van Oosten de Bruijnstraat 199, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JC9+Q5 Haarlem, Netherlands', 'global_code': '9F469JC9+Q5'}",4.7,23.0,8819682ed1fffff
"{'location': {'lat': 52.37650110000001, 'lng': 4.619556800000001}, 'viewport': {'northeast': {'lat': 52.37789093029149, 'lng': 4.620933080291503}, 'southwest': {'lat': 52.3751929697085, 'lng': 4.618235119708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TUUKinterim,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117242191233454976252"">TUUKinterim</a>'], 'photo_reference': 'AXQCQNSXdEkcc942UEC2Hue81wVDBa6DlpT9gclVM6aIdwVx0T95MaAkGy6n-btzErDuHx9h9l2AeWa9jO7LgUSzIR9K4QPudODSBRh4aHk4Y_K94f9dbL8BQFMTfPeMbr6rN803tXB8dMAeMcDbIJ0Lhlj5mTefPMIqTzZ1pDghsjKjFy8IoaDd0juHEuf_L1-XX02j4zGJwGOSYENTPvcunScFbZxtwqRuHDWXzEMp2e-SkAZkznTdyPylbeLRtduBDBKhoRAQTpFrzeqY6q7oR3iJpsTnLbqaycje97wB5AgzZJqWEkWe5Ix6WraF28ls3hSqsPOLLx0', 'width': 959}]",ChIJX2F9SBXvxUcRMKJwrUXgF74,ChIJX2F9SBXvxUcRMKJwrUXgF74,GOOGLE,"['point_of_interest', 'establishment']","Jan Stuytstraat 58, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JG9+JR Haarlem, Netherlands', 'global_code': '9F469JG9+JR'}",5.0,2.0,8819682ed1fffff
"{'location': {'lat': 52.37533899999999, 'lng': 4.619326}, 'viewport': {'northeast': {'lat': 52.37672968029149, 'lng': 4.620702980291504}, 'southwest': {'lat': 52.37403171970849, 'lng': 4.618005019708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,IMproduct,"[{'height': 332, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115816979624775487316"">IMproduct</a>'], 'photo_reference': 'AXQCQNS4gR26T6wXswTDw-hrvX57MBmw05kGO96Ln4J--fW_KuXeGesNPIssI8kLJv5GrI26tYGuoFkrC3jWyb5IDuh8yFFRforagsHTfoqhyzQojtQY6whrs5jc_yMYvxx_BombKIKOJCamv9c7Yq0DuSOPdR25ejbeh2HXI7KAyaMJaTtX8WMmPawhRaygBdjAuW983xFt586TjJ2NCxu5mTU24rc4EgUpIt-eztP8rQh2uOxy4T7T5uElBWetXRbRBauzBRphTQkraQyClKaJ6V-E3OPFfZIjBAq6usDc04KUnUp1PG13iY4wP0AIxmLMen_g_6HwFxY', 'width': 592}]",ChIJO_noIT3vxUcR_U2j3xSAMYY,ChIJO_noIT3vxUcR_U2j3xSAMYY,GOOGLE,"['point_of_interest', 'establishment']","Schreveliusstraat 42, Haarlem",OPERATIONAL,,"{'compound_code': '9JG9+4P Haarlem, Netherlands', 'global_code': '9F469JG9+4P'}",,,8819682ed1fffff
"{'location': {'lat': 52.376016, 'lng': 4.624213}, 'viewport': {'northeast': {'lat': 52.3773341302915, 'lng': 4.625633180291501}, 'southwest': {'lat': 52.3746361697085, 'lng': 4.622935219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kapsalon Koppie Right,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114237139298123320743"">Kapsalon Koppie Right</a>'], 'photo_reference': 'AXQCQNTUDYJKArBGLmcMIrdc5X8Kd_4Zcs8ha1RAcG_KEZLMJJbqqdW99zCLp6UL4LPgeesveQgofSVqvgGUR3Zqo9Vy86gtjhFrzyLEXMHtMfZY4-x6y3aB9lpuG6EzUCa7I_SY6xm2GcbZSmmU5VmDllZd-iDsVGowwpdRnLwiFMKC1yZZVTcKf2piO2QrLsUX-3dChip17T-QUmWdJrFZJxM8L5YmLpe_eeE78RnzE3mADoGuZJByswcVfO8RvwaY0IYy54gbbEXTIJMgUDA4hTitQs89FxC6PHRO6e7EflQtU1r9luriVEOQCzqpooHccDRB_SIhp30', 'width': 640}]",ChIJfYne3j3vxUcR53T-Lb98yAk,ChIJfYne3j3vxUcR53T-Lb98yAk,GOOGLE,"['hair_care', 'point_of_interest', 'establishment']","Koninginneweg 44, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JGF+CM Haarlem, Netherlands', 'global_code': '9F469JGF+CM'}",4.8,28.0,8819682ed1fffff
"{'location': {'lat': 52.37508820000001, 'lng': 4.620179499999999}, 'viewport': {'northeast': {'lat': 52.3764806302915, 'lng': 4.621588130291502}, 'southwest': {'lat': 52.3737826697085, 'lng': 4.618890169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,J.A. Medenblik Bouwsupport,,ChIJ0RJNHT3vxUcRCWpqpSUPmjQ,ChIJ0RJNHT3vxUcRCWpqpSUPmjQ,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']","Schreveliusstraat 22, Haarlem",OPERATIONAL,,"{'compound_code': '9JGC+23 Haarlem, Netherlands', 'global_code': '9F469JGC+23'}",5.0,1.0,8819682ed1fffff
"{'location': {'lat': 52.37306, 'lng': 4.6180265}, 'viewport': {'northeast': {'lat': 52.37443813029149, 'lng': 4.619289430291502}, 'southwest': {'lat': 52.37174016970849, 'lng': 4.616591469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laura van Hal,,ChIJ8w9Gft8JxkcRAgOMqSRiVdk,ChIJ8w9Gft8JxkcRAgOMqSRiVdk,GOOGLE,"['point_of_interest', 'establishment']","Karel van Manderstraat 95, Haarlem",OPERATIONAL,,"{'compound_code': '9JF9+66 Haarlem, Netherlands', 'global_code': '9F469JF9+66'}",,,8819682ed1fffff
"{'location': {'lat': 52.3737941, 'lng': 4.620305}, 'viewport': {'northeast': {'lat': 52.37515183029149, 'lng': 4.621720380291502}, 'southwest': {'lat': 52.37245386970849, 'lng': 4.619022419708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fy-Ma Goedknegt B.V.,,ChIJuwsGJiXvxUcRImHYTM1IJ34,ChIJuwsGJiXvxUcRImHYTM1IJ34,GOOGLE,"['physiotherapist', 'point_of_interest', 'health', 'establishment']","Leidsevaart 254, Haarlem",OPERATIONAL,,"{'compound_code': '9JFC+G4 Haarlem, Netherlands', 'global_code': '9F469JFC+G4'}",,,8819682ed1fffff
