geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNTRc_dWjFp5ln4YsJx90QA7W_hXWegLm_vWzQoZ0Czli_1DOL-0b2LxDMku7FhQWtDA5E5Qlez0nxBtQ3V8oX1bUYsK8_o8P6t5q5aT80eh0JzzAXsMpn36DDPLBr8p2ThtalCgaQTjC_rG9gxQNNEX5blc5gWSe_XhFHfHk0GZUiqjM7ve6xs-ktefLe8QaGD0k_RadVdiabhoCDWAkyJATtJPVGtc8KIl-Ed0J5aE1AcDuQHSorL3bDORzW2RcjIabUbWKdFJjj2vVaECh35u2EDD_RAte45e4S5ERuRUebS2muYzj29uSRK0YqswlQc9YOZKy1lC4zdUlnUP-kYusvvARVKWJCUo2ghafNrCDdpqozR2mBNU3IDtH2qom9Oz_DetGOK9sJWDfqmN3G0tGnPReRh3CzQGqNtAhzv5vjqHK8nIysNGMeGhxVf5ryHWK3t93U_SwyzjYKR7sUvCnMyRNihzUqSa-ar-_GNPK4CKSwOFy3_y_nKDmrBJMJDAJ5dL-Fpmkyzdq9YaLFSx_dwWM81R0p02nkmovxVxMTNR2ZK8SsUssuOmz6ePLueRNzOXi9HSBlDsyXFH4Bwsn5Ai-a7VpWkv1nmslD5uv1VT1NZT9xxqp6ToTui_', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682585fffff
"{'location': {'lat': 52.36502830000001, 'lng': 4.6637105}, 'viewport': {'northeast': {'lat': 52.3664090302915, 'lng': 4.665039330291502}, 'southwest': {'lat': 52.3637110697085, 'lng': 4.662341369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stichting Sint Jacob - Woonzorgcentrum Schalkweide,"[{'height': 2832, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106285414073264943941"">Stichting Sint Jacob - Woonzorgcentrum Schalkweide</a>'], 'photo_reference': 'AXQCQNQePSgnvk6h8tojjWUofepg5bbY-bJ7DopRXw63ubp_Gp0SR6SZdf0wqBq7nhZm5-ReEA4uZazr2Tg6AHoWc_Zz0HyHr5gWm-BsxluAiFF8KvczCxrqGg0NpyaXjtRBZgNyeddag3KmmyTo4qX4Rw4PfwZL9uAKcCbWkk_eRKsjOOi4EcqiL6anAPIaKSySf4sZqV7SI3Q4Cm5J_8DTdgcOk1thooUC6Y-m1rbuQldzFt4rMmU0laypbUVKCA09vq45xWDxehwuJ7YzBQzT19sWSROWvBpIopyQXLWycHvNiw4eiRDvoG87dISyX5CzfbgGsjZgUHc', 'width': 4256}]",ChIJafi0EvrlxUcRjn6G3jzCaKw,ChIJafi0EvrlxUcRjn6G3jzCaKw,GOOGLE,"['health', 'point_of_interest', 'establishment']","Floris van Adrichemlaan 15, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9M87+2F Haarlem, Netherlands', 'global_code': '9F469M87+2F'}",4.0,7.0,8819682585fffff
"{'location': {'lat': 52.3643095, 'lng': 4.6584909}, 'viewport': {'northeast': {'lat': 52.3656484802915, 'lng': 4.659719530291502}, 'southwest': {'lat': 52.3629505197085, 'lng': 4.657021569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chefs burger 2.,"[{'height': 1888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110027985167045880018"">django vink</a>'], 'photo_reference': 'AXQCQNSxFmQ_8RYc7r3rXMtL38AkgwI77UPwFogPuROPG_JG8AZ2d7m5HWR_K-_m6VxpnnWhXHYfMUDsQAIy9Fw0byVfdheXB-xOkJTDnmhmQkLNGWcr1p5O8czLSdu8rWJUDFErmPQ1ecsz5ppbfkvy_upGWgtb3-HPb0ocSDe-n3lPJANoAuxTnm_ONvCvl79XRWZahf7RPA28RB_oX-L0Adq6IzyruH57FU6nqQpnjCT8sFrLBOOjYX9ni5zvU9t7s7rMztoTq1B616idN6gXA-iy5G6iRZOhC7OMbXQMIK_KdXrmUYpFO-ErkxriscMsb0F8YTl7WSOwi5GzcnBnxXlR5a9FKggX_A185GqhHhpuCbLQw9cklzAhotL36U5MV0kKYk8MbEkhEW5u3vue2gJYjU4pkCCuSxN8yOSEULK5cbRIs8sXg39KNubBtSR5c6FDpd27RFwA4xHec49S_8MnWdxOa17dwEvsNA1Ehs5PXSBPADU116va2P1ERJnH0oFI8MWl84QF6T7T9eH2pVAA8QSBaaAvNj0E9U8ASRuiIPOq-0nW2gmQ1vbslm3p23kKKker7UnfNv3mITOVoTs6HKIWBPCA4rut7R7Ls5O7hCyc6nNQeB2h9dCt1ZoliPZDEg', 'width': 4208}]",ChIJPdPvNfjlxUcRVyVjgGVKdbc,ChIJPdPvNfjlxUcRVyVjgGVKdbc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Floris van Adrichemlaan 86, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9M75+P9 Haarlem, Netherlands', 'global_code': '9F469M75+P9'}",3.7,110.0,8819682585fffff
"{'location': {'lat': 52.3628532, 'lng': 4.657890099999999}, 'viewport': {'northeast': {'lat': 52.3642558802915, 'lng': 4.659229980291502}, 'southwest': {'lat': 52.3615579197085, 'lng': 4.656532019708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oefentherapie Mensendieck Lidwien Ruigrok,"[{'height': 3335, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101422417391369677237"">Oefentherapie Mensendieck Lidwien Ruigrok</a>'], 'photo_reference': 'AXQCQNRSo6VJ-Iwcg7iVfrueJWQiHC6KW1zcsYSYypVyKlxqlWNOFq8mDb8gwV_SdrfL3Z9KpmfM34G06rC8m4YfQyNiW3IE3VHaTNzwaIyz9Z3bXlDddtzUgBVsC3nC7WH9dZrJZ5XIDM3ciFlug6Mvmli_o-MDqAQKuUJFqIU8eWBH0M922UdLeEyogPNHtM4h0U6gTJrWz9NQfIOqhOspaglqd9e8y1eN3t4JhTSQW-Rj-FvoO50zkhjM-YbSi-6b0tdBQuDDX8nKrBUSJiIrk24vYD2J8RUnuRVUj4OdBsNLAX74RVfYX_pwqS0G0FgCnp2KCvVtZUw', 'width': 2605}]",ChIJQ_QU-PjlxUcRM6y8qpuWGm4,ChIJQ_QU-PjlxUcRM6y8qpuWGm4,GOOGLE,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","Alexander Flemingstraat 26, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M75+45 Haarlem, Netherlands', 'global_code': '9F469M75+45'}",4.0,4.0,8819682585fffff
"{'location': {'lat': 52.367221, 'lng': 4.664924}, 'viewport': {'northeast': {'lat': 52.3684739302915, 'lng': 4.666079130291503}, 'southwest': {'lat': 52.3657759697085, 'lng': 4.663381169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Van Voorthuijsenschool,"[{'height': 1031, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105392802395949275203"">Van Voorthuijsenschool</a>'], 'photo_reference': 'AXQCQNS6ER2lEbf5HkFXglU0adVP1whZRl9isTPn0mXICCw7MCz8FCsT2v7fD1mZ5RM6c3FJxHkFH107D0Lso9dR59z6pTmsxTiqyBDjwhe-E7FkscbCwxbDDzJRsb_xSKImMkXbQHJbiugg3FJgCSHJrw_VjFHJMDO6Gs3aBxxGv0PSGoZJVvi1KH8fljM_lDKMhFMNGs57gAybEUh3oc-60O7j0_TewED8iT-df20sce3t_iAUpWVugmL7Uibkjsoq3vCOY_JRuW6ZQWvFcCh8oVOeL1OEjC2mIOFgPdAikGas7OvZFpwwrARhG0K8Q5DIcUSv5YM7Vjw', 'width': 1650}]",ChIJEYfh6_DlxUcRcHg_TsQj9Xs,ChIJEYfh6_DlxUcRcHg_TsQj9Xs,GOOGLE,"['school', 'point_of_interest', 'establishment']","Professor Eijkmanlaan 1, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M87+VX Haarlem, Netherlands', 'global_code': '9F469M87+VX'}",,,8819682585fffff
"{'location': {'lat': 52.3672565, 'lng': 4.6615796}, 'viewport': {'northeast': {'lat': 52.3685705802915, 'lng': 4.662603480291502}, 'southwest': {'lat': 52.3658726197085, 'lng': 4.659905519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Merel Schrama,,ChIJg06wQPflxUcR1so-HFwpPnU,ChIJg06wQPflxUcR1so-HFwpPnU,GOOGLE,"['point_of_interest', 'establishment']","Willem Kolffplantsoen 8, Haarlem",OPERATIONAL,,"{'compound_code': '9M86+WJ Haarlem, Netherlands', 'global_code': '9F469M86+WJ'}",5.0,4.0,8819682585fffff
"{'location': {'lat': 52.3643221, 'lng': 4.6624344}, 'viewport': {'northeast': {'lat': 52.3657350802915, 'lng': 4.663480180291502}, 'southwest': {'lat': 52.3630371197085, 'lng': 4.660782219708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Roman Catholic Elementary School Don Bosco,,ChIJz7R_8fnlxUcR3HuOeVRFSmI,ChIJz7R_8fnlxUcR3HuOeVRFSmI,GOOGLE,"['school', 'point_of_interest', 'establishment']","Floris van Adrichemlaan 100, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M76+PX Haarlem, Netherlands', 'global_code': '9F469M76+PX'}",,,8819682585fffff
"{'location': {'lat': 52.36692499999999, 'lng': 4.657926}, 'viewport': {'northeast': {'lat': 52.3683158302915, 'lng': 4.659504380291502}, 'southwest': {'lat': 52.3656178697085, 'lng': 4.656806419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aannemersbedrijf P.J.H.,,ChIJVZcnvvflxUcRUemzBsCiiqc,ChIJVZcnvvflxUcRUemzBsCiiqc,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']","Van Swietenstraat 7, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9M85+Q5 Haarlem, Netherlands', 'global_code': '9F469M85+Q5'}",,,8819682585fffff
"{'location': {'lat': 52.3654555, 'lng': 4.6660107}, 'viewport': {'northeast': {'lat': 52.36680263029149, 'lng': 4.667273380291503}, 'southwest': {'lat': 52.36410466970849, 'lng': 4.664575419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aankoers,"[{'height': 1997, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102154465723427585853"">Ted Sluymer</a>'], 'photo_reference': 'AXQCQNSD3ucddhr4cbWxZKqbrskuiEH4NXojDsW1iKpczY0FBSGNdSvMMlx14MKY4qPijUpIAF_NhcQXAP6qZNz6I81ffSEqVnex8gqy73NYbw3_1I_dRu7l5lfmFyctp9dwfDCGFhCr22M5YckN4INQjoJ51XzYOKFpdZuQchZ2QbRaENfYnQRIWvTBmugWYi3vZiaAbDPhiABV4G696ZD4sQGtem02ECypnTqGLVg1YDQ5Cp35UzGC0syccGWzmEs5GV0ljUq3YUnf4l_HPgHqxRdJfVA49hMKYf7UBcQesiaxzMKo72qWDr8dBVaVjlZuyz6lwdCLOhv439vh6Q7boR1pNOq2NYqaFbBUTHAqIThLf8wF1-mW4nJjhXZqbCPRmELg9TitxAt8ARFjptO2CHT2hwwkUAHzu5ShZly1pu8EzUBnnkO-8nr-Rhr3EYmMwwhguGTdkblcXXvd34V-Uifxge86y24I-EbKzVlS-naS_kSfAhoH8tmCvZIimIwcvQnStP-f64VMIhvszGHb9rlSnR_DMcSiFHP1RvPzCGJVQ6V6UOqBTKAZyFVOVhLkDKbgVfv8MgvuHyKuNaqp--xg8gTyhCP99_KxwCXusUwIam3JhfXn7TsWjFRRzIle', 'width': 3463}]",ChIJnanefvDlxUcRhHbkHga_5-I,ChIJnanefvDlxUcRhHbkHga_5-I,GOOGLE,"['point_of_interest', 'establishment']","Van Konijnenburgstraat 191, Haarlem",OPERATIONAL,,"{'compound_code': '9M88+5C Haarlem, Netherlands', 'global_code': '9F469M88+5C'}",4.3,3.0,8819682585fffff
"{'location': {'lat': 52.3639046, 'lng': 4.662248}, 'viewport': {'northeast': {'lat': 52.36516673029151, 'lng': 4.663596730291502}, 'southwest': {'lat': 52.36246876970851, 'lng': 4.660898769708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,De Banjertjes,,ChIJUfr2IPrlxUcR7nIwSDIa6qA,ChIJUfr2IPrlxUcR7nIwSDIa6qA,GOOGLE,"['school', 'point_of_interest', 'establishment']","Floris van Adrichemlaan 100, Haarlem",OPERATIONAL,,"{'compound_code': '9M76+HV Haarlem, Netherlands', 'global_code': '9F469M76+HV'}",,,8819682585fffff
