geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQkMw612N7pY0QNFOYG_rYFX5qSoTZ2_GtfG7K3eolp_D-b8Uey2lZvpECLSN5AASVnJVvIZZ3zOQYjq5YvIfWcXREEAbE52U9OCq6bf6-tB1hUPh7KdPgD_s61C5D0EM1R2mYnt_vopwlEJjTnQv06KLW6EVZPQv2AKhIL6olxckE6mkShQZxr-_1xRK0UsQRnyh7UH8ciRKFANk0pgeoKa6Uv74uk7YvkSVAEjEE0tmbHEsopRidfAew_Zf3FFZdShemYVoL2cYYQ2rMq0C0xtI3FT9qHAjfHa3Rbv9Tx7ErLkPjyblmpnBpcM7KKImYYLzKK4XMNHJkjJqH-yamxhRk67C9oHnhv6uCJ9KNu6gFLarQ8vVrLrmI-ZRF5wJlvrVP-Bz5ABJj_bmneNkdVqu_-K9mPVJ-mdyV3tqzdSMC0dcFGGtob-2qxJ4egXbJiGOVnsVccThhQgew0dTQEJZJCdDdGrsdQtIShdW2K1afCo5818V8Za3yzB16K_kMz8GeZdxOGVDCCuunRnsrF5l85sDPsBCzJHajJ4esEvEVuU6aIacvl07oyIrBe5X2Ey9x1NFBNeIEkn4yJPJD5Cv_T-Lq_8G0c0iUVa1PVgD7c09PGToo7Rag-UI6q', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,88196825a1fffff
"{'location': {'lat': 52.3584754, 'lng': 4.6378616}, 'viewport': {'northeast': {'lat': 52.3599289802915, 'lng': 4.639411330291502}, 'southwest': {'lat': 52.3572310197085, 'lng': 4.636713369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"De Eenhoorn, Haarlem","[{'height': 2882, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100462170515185622556"">Mateusz Mate</a>'], 'photo_reference': 'AXQCQNS24frrCYxGiv52WcAAQ98zWPX7q-Xb9mCdGQxoPiaCaiEYNDwMt0EA3UBFt0tAAjEZu3YCy1y5TGjYWQAKuVLqLqwlCE_0yxHlo5UoOH3IBLcJMWYUcSovlwkBcOSdXhogrFcryhRP3CcfYBDOIUwyp05Vlr3fefHGTQd9L4Rl3bDH3A0Xt0BKlQn-RjfSGKuL2-OUL3IQwA98pwED_4ZWqYC6hbBdzsRksQ1Cb8PK_b3KU4fq69-PUGzZJ-hj1tRC77F7TU6xH6Cm2FbhmvAtu2EL-ZV51zRLseLA84gTkv_Zp0E9aIV7Jub46yCQWQsGkFonG0Fp7aPWmgMyqlZFsHWJ1l9PgbHPPRWcPDpVcVtfkZMSYOZ-Wa3IQwCc-NQOx1DIbBthRwPSaPZy3MDyv6ziyafufHkNiY1h6NbgWnnqZsVN7FpA3FBR4Tdknhy_9K_Lkx-7zS8dKdyhwjkVZKX9qm_V4Wr4UVqpEfwyhLvBAunYlDXNFCaqCdOb-a1RM3TWvDbN596Ci56S-1oOJ8XY9LHaObOOP4lr7DSQFkQuQAtzAhIP2IH8bEVfGnL7zyMwWDJEM6T0xxEZ2LidethzKGNrds_pcc9eoWIRpHS32Xk4ZY-Im9m3JM6L-dMYiBaQ', 'width': 4738}]",ChIJCyXWtU3vxUcRuHEAdhsIzvM,ChIJCyXWtU3vxUcRuHEAdhsIzvM,GOOGLE,"['point_of_interest', 'establishment']","Zuid Schalkwijkerweg 6F, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9J5Q+94 Haarlem, Netherlands', 'global_code': '9F469J5Q+94'}",4.6,29.0,88196825a1fffff
"{'location': {'lat': 52.3586822, 'lng': 4.6390801}, 'viewport': {'northeast': {'lat': 52.36005798029149, 'lng': 4.640493930291502}, 'southwest': {'lat': 52.3573600197085, 'lng': 4.637795969708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JP Horstman bv,"[{'height': 1071, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105834108703858596978"">Edwin Horstman</a>'], 'photo_reference': 'AXQCQNRGwTP6__hvFWmHVMash-tnkw8y06j2AdufF3Htj-UNu-JeynYF61NAP-E3P0m4Hvm7KsersD4lvP_ctIkpoWilm1uvDPBXEQWWoiNZqZx44RosMAbs0y8u_iU9Wwx_cvLrRTWrdY4da57QSP7TwmhYhSrrkjiyT7w8Dkm6B-1hsfF-P7f2kSZktJv3qoSPoPUeKgKVuN3C0OFAmArhBHVSxJrbHDpComYuOZckNpeOswWusOAl85exH-fe5kiqcU4pGqS3uiDZRQ-D4Z2cPXWmTtTPf_eMfgJLeMHFR2OLtXEwySNBnevReBc7h5MoFdL-QR8zsQ7D5Aj5ChHj0dFa3tg1iMDnip3bQQwVViPBZVFygsV8snPfan0qLe5fkzH2NigzN9W9AWk4CwNVW4hE8OoFX4h0t58N6U-Udqg3HJT10ALifg8oDLMSHNjwBokThsSMqZlYgHIInryDMRAcQgsRcv7L65ITzIQBJrJwm7yOcWIsiCHe9xsrPxNdmWfiDWUojP8D4EE2_QCh8Aw6yaHlP5WAGXuLDieMuFUW66D5vm5GlE6D7lLBrZmJhTa3LnY8UbrMx2Ii1mARxGEZFJfE4unPOoHCeXwKzSYSRddxcc0UAeeVWP8ekNP6XdPkEw', 'width': 1600}]",ChIJwZ6Suk3vxUcR3GxsIUvbDXs,ChIJwZ6Suk3vxUcR3GxsIUvbDXs,GOOGLE,"['point_of_interest', 'establishment']","Zuid Schalkwijkerweg 6C, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9J5Q+FJ Haarlem, Netherlands', 'global_code': '9F469J5Q+FJ'}",,,88196825a1fffff
"{'location': {'lat': 52.3590823, 'lng': 4.6386388}, 'viewport': {'northeast': {'lat': 52.36051708029149, 'lng': 4.640043680291502}, 'southwest': {'lat': 52.35781911970849, 'lng': 4.637345719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,e-Progress B.V. | Resultaat met talent,"[{'height': 1034, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103404032681712022796"">e-Progress B.V. | Resultaat met talent</a>'], 'photo_reference': 'AXQCQNQqlW011ae6tzTj30V77FTjoSX2MbrUBQUp1jUNN4W7A86yciTfJe3iRcUfyXGutCrsWPoZW3e4E2IoIQ_9lEOWt6WsZxlVRh1GopCnm9lFyMbqEycCexTBFUSYapDMhAU4fOQXnnBmYGGwVN1AjJwCQjPX8wAl990M9yfKUQYtbbIA1C5aH860jyo1qRxcVR3OguPa4Nd3iZjMp7CvNkZWARgCrzRnl46fOdqHJZ-B36Kg1G6kk7LALQ5W2wYONj2tqArvCa2fcx440Y5BobVClRaaTz1GgQRepL6hqepRSY29XzCO9zLVAxb8vgiG9o_GR1X6', 'width': 1920}]",ChIJdS5s76XvxUcRHn1BOlMlKZo,ChIJdS5s76XvxUcRHn1BOlMlKZo,GOOGLE,"['point_of_interest', 'establishment']","Zuid Schalkwijkerweg 3, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9J5Q+JF Haarlem, Netherlands', 'global_code': '9F469J5Q+JF'}",4.0,5.0,88196825a1fffff
"{'location': {'lat': 52.3618026, 'lng': 4.6394492}, 'viewport': {'northeast': {'lat': 52.3631868802915, 'lng': 4.640791530291502}, 'southwest': {'lat': 52.3604889197085, 'lng': 4.638093569708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karin Tibben,,ChIJSXN8b07vxUcR42FAUOeT-tw,ChIJSXN8b07vxUcR42FAUOeT-tw,GOOGLE,"['health', 'point_of_interest', 'establishment']","Vierpoldersstraat 6, Haarlem",OPERATIONAL,,"{'compound_code': '9J6Q+PQ Haarlem, Netherlands', 'global_code': '9F469J6Q+PQ'}",,,88196825a1fffff
"{'location': {'lat': 52.3608912, 'lng': 4.641037900000001}, 'viewport': {'northeast': {'lat': 52.3622461802915, 'lng': 4.642386680291503}, 'southwest': {'lat': 52.3595482197085, 'lng': 4.639688719708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Scheidingscoach,,ChIJZcNd_U3vxUcRtmx0Cy1R2-M,ChIJZcNd_U3vxUcRtmx0Cy1R2-M,GOOGLE,"['lawyer', 'point_of_interest', 'establishment']","De Swarrelsstraat 14, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9J6R+9C Haarlem, Netherlands', 'global_code': '9F469J6R+9C'}",5.0,1.0,88196825a1fffff
"{'location': {'lat': 52.3611419, 'lng': 4.641164699999999}, 'viewport': {'northeast': {'lat': 52.3624444802915, 'lng': 4.642302030291502}, 'southwest': {'lat': 52.3597465197085, 'lng': 4.639604069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cultuursporen,,ChIJRwWC4k3vxUcRNfcwcHwveJo,ChIJRwWC4k3vxUcRNfcwcHwveJo,GOOGLE,"['point_of_interest', 'establishment']","Hoevevreugdplaats 13, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9J6R+FF Haarlem, Netherlands', 'global_code': '9F469J6R+FF'}",,,88196825a1fffff
"{'location': {'lat': 52.3609969, 'lng': 4.639907600000001}, 'viewport': {'northeast': {'lat': 52.3623379302915, 'lng': 4.641227130291502}, 'southwest': {'lat': 52.3596399697085, 'lng': 4.638529169708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mr & Mrs Copy,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100401990935768774940"">Mr &amp; Mrs Copy</a>'], 'photo_reference': 'AXQCQNSNyBHWjNWy5agzV7cH_S-vC8UYftuWIgMlGxxnNaYUiM18pAvksjjL6gmk94smEUrXXkEU42tR6WsfmF75gBUXW14UEsKXkbDbP2IjNJ9IPVq2zr6HMTfBBm4xr8eUx5h21GDqdL5QbrzLF-VDndk7fuL0Ok792FSQMLZklnQwJNJFLAofi00XACgcblIGCIFGWzbS4xtBgJgTkl3KJTgGbPss1omgKDTlcokBojefkQafY6ii7JQxde5PkGf2T280CGXwWlchJeKXAAMpBRv2ukWwgeY1_e3c64ERqREivH15Bj_8NJNHXaTUraU9VrNuiMAP20U', 'width': 1536}]",ChIJreSLdU7vxUcRZ2HTTXgTvG0,ChIJreSLdU7vxUcRZ2HTTXgTvG0,GOOGLE,"['point_of_interest', 'establishment']","Bouwlustplaats 11, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9J6Q+9X Haarlem, Netherlands', 'global_code': '9F469J6Q+9X'}",,,88196825a1fffff
"{'location': {'lat': 52.3621682, 'lng': 4.6386389}, 'viewport': {'northeast': {'lat': 52.3635247802915, 'lng': 4.640077930291502}, 'southwest': {'lat': 52.3608268197085, 'lng': 4.637379969708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Werkplaats S.M.Z.K.,,ChIJK5CNiU7vxUcRrT7zvrKmwz8,ChIJK5CNiU7vxUcRrT7zvrKmwz8,GOOGLE,"['point_of_interest', 'establishment']","Slot van Nieuwerkerkstraat 2, Haarlem",OPERATIONAL,,"{'compound_code': '9J6Q+VF Haarlem, Netherlands', 'global_code': '9F469J6Q+VF'}",,,88196825a1fffff
"{'location': {'lat': 52.36134139999999, 'lng': 4.6423993}, 'viewport': {'northeast': {'lat': 52.36262833029149, 'lng': 4.643744730291502}, 'southwest': {'lat': 52.35993036970849, 'lng': 4.641046769708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Agile Code,,ChIJC08j5FHvxUcRr0RsN79_rf0,ChIJC08j5FHvxUcRr0RsN79_rf0,GOOGLE,"['point_of_interest', 'establishment']","Engelandlaan 372, Haarlem",OPERATIONAL,,"{'compound_code': '9J6R+GX Haarlem, Netherlands', 'global_code': '9F469J6R+GX'}",,,88196825a1fffff
