geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNS8W7c2QbAKkBKSHPjpYNGMtvwJep192uOUa3gIACjrKHy0LFYLdaoM6VHqh2Pus_Rced0BJRMo2RZ4iYZcvt7vpAv_zJS9aEfsRBU_KpANOQfPssC5UZjDN_7bXZQqAx0p9wOxWad0eW7L3cW10DIPAMHmQ2Ulyg_11y-vfkcUig65fI7ht1DvKiHim70fv-DFS1jo5vGbrvqWtteUdSHFR2jAu4YmWjugnq3SwJPwsJvW0N2r3CFyOU0kQnzAWKwen4xzP1IXztk8c-tA44K7uAbx5ZcWpnU189mgHq-vHKgrE2wQ1QXJUaRbRY8GVlSZBQf5vBJTxqLHwVXa7hvWRy1URKUnBHiP3Eb6k7RCuVJ_wInTX935uyo1nNp27jJtq2l0YAmiRrZ88K_-VjiIloj9hOIX0dKJkwxvVJCZfaMJICsyiLqSdQ3dZfaKAp3tN_tpFmMwDkc9svUBRbrUpSRl-J60Az6YdER27FHou3vnnIXALv0gMRLZ9aBMzc-NOuI57prh_pj7Xt38RlZ7LSxJflb1I-IrGnBDloU3ec3dd-Tl4zNiKZsL0fX-7BfIOhLqzO2u-0QjLTR5VeMGvZT9WrFe41wMofc6j1HZyV49cpegz9xZqzMXE2O9', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682ed5fffff
"{'location': {'lat': 52.3718632, 'lng': 4.6089872}, 'viewport': {'northeast': {'lat': 52.3731664302915, 'lng': 4.609863030291502}, 'southwest': {'lat': 52.3704684697085, 'lng': 4.607165069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LifeFit Center Haarlem,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113964913148987490545"">Sebastiaan</a>'], 'photo_reference': 'AXQCQNRaed7RqdiHxdy09l4xtXe2z3Nawh-i3FtdE5z0yWRx79evqDQ7_JJGWGEMckK-d2uNbAWtLub0-71FhyPYIx2s4-ldEHAVFQwsIWaX9d5Pt3pc4-1Ep7NjyfaHUCsGhsTZbWZwsyz6ZE5MrW8lfkh886ssVcMmriKJZL58aZ2cLLHCwgVa8YXOVhvjCea1fc5HoDH6M7h04excUVuQY7MdVDGpfK35FEAH5LXn2qZGVtnH-PxyFMEUg58bhFfFRltzLCrIRZF3UTfTAsH8rSdtw87N9-Ur4MeMk_XiY0ue_NDxG1t25tFRxsoPCZpyVtuxpmKprwRoYa2RraYXGVdQaAReR4WlhBfzFGfg8WJ3nEaQGQI9gp14nk21RT0gFl46nebEXZqR3tmGqiIt66vfdcAYOXM9H-ePr8gjOtrTgG548H_QaZY7ytq7JZI1L3FWzGVGR-879IWD0PKdsVTNd8ox3nYYpwnKZHesuuayTk5TBGXjx8hCEoRFqveVq9tc3Iuh3Lu7gLw9vn8OAQK_Xn5WV575X_4xW9NSn8-eOEQz65eBxjH-Q6KCKgvefdXTvonSBf8mYk6WHVAtU56W0-NiUnAnCexzMTDaRDUCV8yWGRX_7STNwUbeKKPJxTJJBg', 'width': 2448}]",ChIJHeHBWp3vxUcR4MXvV9PxGdw,ChIJHeHBWp3vxUcR4MXvV9PxGdw,GOOGLE,"['gym', 'health', 'point_of_interest', 'establishment']","Zeedistelweg 1, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JC5+PH Haarlem, Netherlands', 'global_code': '9F469JC5+PH'}",4.5,106.0,8819682ed5fffff
"{'location': {'lat': 52.37217649999999, 'lng': 4.6118454}, 'viewport': {'northeast': {'lat': 52.3735174802915, 'lng': 4.613142680291502}, 'southwest': {'lat': 52.3708195197085, 'lng': 4.610444719708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tabaksspeciaalzaak Haarlem | voorheen: Cigo Cor Mazereeuw,"[{'height': 2749, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111078264694581233407"">Go 360 (Go-360)</a>'], 'photo_reference': 'AXQCQNQHhthSy8gIdEeMt7zTrAS90ZLPp-orJ64BGNXcarWHPnaxP5_cMDTQDq-zrgVRThwmlkzKmPFCOFQdUYs_k-WlWXciuXfMxvTRsiuffmRwno-MoRcjGBuxx1yy2N4i7fNUmNxto7TiVvkprPJVqm8qpV7AvVEPCb_UoSqf6pk5M47LjmbDzFpuIQfdma30TPNoVF-wDJXd7EqtAT3AHZms6IKDKzk31bUPWCw02h42eB6zgCrQ_gbYzd5r453nLhH1h1qj58zv07MVUiDpk2I_Pa1kgXCt8yYLPP3HM57H8rVZWVp98iB98j8d4mBEHkBuqLKSe9MpxNCf9XN8xZfS9PpuNN5MJd7Jx-0-9BwQKBmIK4kqxPKmjukhHbHQLATmpO6wQcVPnSu95KN7_3mRhqMGZzFFpJ4-yUJ5XSrPZXo9cB42Wl5n6amBsBkXAsE9eIaP0af2cyqJLclfel4zQxmW651lFI5dbX6YraE3lzC0Ybz6NqFPlGytTVrZ1nPi2yVP4SS1b8ZSRHzjGVBUmhUxAcc7WGfkBoKgeUvKkxOu7uZuQcuMNGjaM0pIf8i24UwMUGIzPQVBpVpPuu5lPHQR_CNn1aMDVa-GvTorzeCQomWVVY26QO78HYgYfl2O9A', 'width': 3423}]",ChIJoV93DiTvxUcR4FoFCmbYEjA,ChIJoV93DiTvxUcR4FoFCmbYEjA,GOOGLE,"['store', 'point_of_interest', 'establishment']","Pijlslaan 128, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JC6+VP Haarlem, Netherlands', 'global_code': '9F469JC6+VP'}",4.8,57.0,8819682ed5fffff
"{'location': {'lat': 52.3733184, 'lng': 4.603652200000001}, 'viewport': {'northeast': {'lat': 52.37468708029149, 'lng': 4.604926630291503}, 'southwest': {'lat': 52.37198911970849, 'lng': 4.602228669708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Openhaardhout Teeuwen,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111257302423053363951"">Openhaardhout Teeuwen</a>'], 'photo_reference': 'AXQCQNTTaB4yYPOxL1rXd-54gcGYkC0s4SD8P2QOqYbgY3IMe7nFKYoRxV6SH_aCrVkjhp3n7LfdKPlKWLwPDdswOsNdJid9zP-lG5XVhGbPsoaZ3apWCk11PKn2vS7tuBs3uMyv8jsk37VowZqT7kQlz9ihhqDG4kn0ROaMwiRWEefr_tA3zFf1ucg_4vsshzrvMglWoPvMTX5mfLDoaS4yaYQNMoPIrYeKvpsiCGosEHClS3ggWttxhsSRgCSG_fm-uXYjWhYiBJg-MikHw6cXFwQhWdBTHWfmd_xAr42ysjQbuFg0mOC-QEFH7F9V1MJ0FsvTEEeZ9KM', 'width': 362}]",ChIJ_3ldUt_uxUcRSdCzXNvtxrM,ChIJ_3ldUt_uxUcRSdCzXNvtxrM,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']","Duinvlietspad 9 B, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JF3+8F Haarlem, Netherlands', 'global_code': '9F469JF3+8F'}",4.5,10.0,8819682ed5fffff
"{'location': {'lat': 52.3753179, 'lng': 4.612591200000001}, 'viewport': {'northeast': {'lat': 52.3766671302915, 'lng': 4.613940380291502}, 'southwest': {'lat': 52.3739691697085, 'lng': 4.611242419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hondentrimsalon het Hofje,,ChIJS2e9mCPvxUcRP5uev7a61pw,ChIJS2e9mCPvxUcRP5uev7a61pw,GOOGLE,"['point_of_interest', 'establishment']","Van 't Hoffstraat 64, Haarlem",OPERATIONAL,,"{'compound_code': '9JG7+42 Haarlem, Netherlands', 'global_code': '9F469JG7+42'}",,,8819682ed5fffff
"{'location': {'lat': 52.371942, 'lng': 4.608615}, 'viewport': {'northeast': {'lat': 52.37318578029149, 'lng': 4.609715780291502}, 'southwest': {'lat': 52.3704878197085, 'lng': 4.607017819708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PW Personal Training,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101731143298717926530"">PW Personal Training</a>'], 'photo_reference': 'AXQCQNQvcNLVTeXTnxE7OEs6atIBd_XUnsjiF_zDPwCZuwUSLg5wJzY7qDcpXZ5pXeEM0BfqsTX5ZaEYwu_SVkwNXJnPA8CoRdnL8mIze6mZw6wNmgrj_BPcfxgA7611guPY30k9F5BRSt-F0Ytiv3DTF8mtl8ei17YhVp70NItIbrewpBJXLuDUxgUrl3TKDBaPJW-QDggsGZCTCMXp7BDBs8DJXyhRqdMOJ-DME5A7eTOAvriOXVMukLZmmUEfe9y6ry0mKyT9NBwxWcmp9qyoagwFxZPlMITGFjpr2xWcOuV1WSXD4QUuKQrr04lvVPIeRa3YkqRli20', 'width': 1365}]",ChIJy-MvNbHuxUcRvfH9Htk1-Pc,ChIJy-MvNbHuxUcRvfH9Htk1-Pc,GOOGLE,"['gym', 'health', 'point_of_interest', 'establishment']","Zeedistelweg 1, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9JC5+QC Haarlem, Netherlands', 'global_code': '9F469JC5+QC'}",5.0,24.0,8819682ed5fffff
"{'location': {'lat': 52.374417, 'lng': 4.611967000000001}, 'viewport': {'northeast': {'lat': 52.3757632302915, 'lng': 4.613389480291501}, 'southwest': {'lat': 52.3730652697085, 'lng': 4.610691519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Datasign,"[{'height': 1354, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107980465505725845360"">Datasign</a>'], 'photo_reference': 'AXQCQNRH_9a1v_sq-qTuXoG0SBrnrdylhHYpTTBzqSJ0uUK6VhmHxJtbPR-G2dQ8wVPHrQNOMLGWiwSP9kKv62BwkqngRs2_eS9A6ct2sS_3UgYNB_Xvs0xquFbhl4XyKT5Sb0Ual7S85ugn8KIKktMbu-HKb8dwtkPh9pb2Q27azEETC7ObmIkJjO02cPH6TM2SEXs9tpUNepX_3NZBkfV-bCdB22txxOaNVGhxGc-wyL9SyphqcfEtTOYeSGXzSeQvzruU-ob-DjdAey_zuY4Boh8QEdMKFCCiccqJ_OI01alA_lB7MF5ORHv3E4ng_sTlr2gds9CA8Rc', 'width': 1920}]",ChIJeUGExCPvxUcRC1dDti3-M9g,ChIJeUGExCPvxUcRC1dDti3-M9g,GOOGLE,"['point_of_interest', 'establishment']","Terheidenstraat 33, Haarlem",OPERATIONAL,,"{'compound_code': '9JF6+QQ Haarlem, Netherlands', 'global_code': '9F469JF6+QQ'}",5.0,9.0,8819682ed5fffff
"{'location': {'lat': 52.37314370000001, 'lng': 4.6111404}, 'viewport': {'northeast': {'lat': 52.3745064302915, 'lng': 4.612387680291502}, 'southwest': {'lat': 52.3718084697085, 'lng': 4.609689719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Tennisschool Jeanette Lockhorst,,ChIJgTcO_CPvxUcRLH0KRK4DEHw,ChIJgTcO_CPvxUcRLH0KRK4DEHw,GOOGLE,"['school', 'health', 'point_of_interest', 'establishment']","Lorentzkade 164, Haarlem",OPERATIONAL,,"{'compound_code': '9JF6+7F Haarlem, Netherlands', 'global_code': '9F469JF6+7F'}",,,8819682ed5fffff
"{'location': {'lat': 52.3746917, 'lng': 4.6114657}, 'viewport': {'northeast': {'lat': 52.37604513029149, 'lng': 4.612705780291502}, 'southwest': {'lat': 52.3733471697085, 'lng': 4.610007819708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boekee Styling,,ChIJk4kc2iPvxUcRnKc39wazl5U,ChIJk4kc2iPvxUcRnKc39wazl5U,GOOGLE,"['real_estate_agency', 'point_of_interest', 'establishment']","Lorentzkade 210, Haarlem",OPERATIONAL,,"{'compound_code': '9JF6+VH Haarlem, Netherlands', 'global_code': '9F469JF6+VH'}",,,8819682ed5fffff
"{'location': {'lat': 52.3745783, 'lng': 4.611981699999999}, 'viewport': {'northeast': {'lat': 52.3759216802915, 'lng': 4.613407380291502}, 'southwest': {'lat': 52.3732237197085, 'lng': 4.610709419708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lepper Cleaning,,ChIJ734bxSPvxUcRJGjwBlvX9Kc,ChIJ734bxSPvxUcRJGjwBlvX9Kc,GOOGLE,"['point_of_interest', 'establishment']","Terheidenstraat 27, Haarlem",OPERATIONAL,,"{'compound_code': '9JF6+RQ Haarlem, Netherlands', 'global_code': '9F469JF6+RQ'}",,,8819682ed5fffff
