geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,business_status,opening_hours,plus_code,rating,user_ratings_total,hex_id
"{'location': {'lat': 52.3873878, 'lng': 4.6462194}, 'viewport': {'northeast': {'lat': 52.42865255562656, 'lng': 4.686469750378643}, 'southwest': {'lat': 52.33893104515273, 'lng': 4.599287640053803}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haarlem,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117269371912788197905"">S.K. Gupta</a>'], 'photo_reference': 'AXQCQNQx-ADYkCcMrCryitZnRkaoEd3F_Y3elyp5q6hpzH5NS5A8MLJxz9EU1h8z5JHoji5fhmM6lyo70rXKb4JMUpIl5wSnBHQ0XPbWjZHodIXLbNlh_rR4p9Qba2p4m9sl1Q120mrByxayjS2VkIqXhOQq4w9ao69wsWsNVxLkm-x0bmCo1NVHcQLLyrSNFvz_0aqBFelHPPnLhSHGo2tkuh4b8HnMboNVMw55lbt6ZrTfiC5wX0_K5yFQnJQC3LBZu7izO5xWt3JO9p3Vi3nf8956dkN130M7Zolg4vvzRn3K9boPZ6inUcwlEOqwYUTk1lH8cNxYWusEHJZ-jauCKzkT2VkuWCvbCiHG8BIFpfCwzWPbajvpoGxTBCsBqJ5S_sZP1tnZQXvDMyCfuAFxuH8h4i7jtSIuBbFJCFVbJ-7TwH8NgAnLj02sEvd3AAR0hLXrYEsUgcWBN1yLidvcBsKiF_ktLiipXQudqjWAzspE-FNl8UJp0dPfuf84SZLPU5FYg3tB1HzVdOyaT7L3LMlBlTBY8hOaIZWY3PFO2cyeN9jDeieSke8nZFL1Uk6AObGokEMPr76vXdK6JG4idKlPrljPqvKGTTBPEKOf7s0LKEq5ahKS4GZNm4t1NewE', 'width': 1080}]",ChIJ--nhYGzvxUcROX6huIBW4Yo,ChIJ--nhYGzvxUcROX6huIBW4Yo,GOOGLE,"['locality', 'political']",Haarlem,,,,,,8819682517fffff
"{'location': {'lat': 52.393576, 'lng': 4.654554000000001}, 'viewport': {'northeast': {'lat': 52.39491618029151, 'lng': 4.656031830291503}, 'southwest': {'lat': 52.39221821970851, 'lng': 4.653333869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Gamma,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109761158064207496251"">Iwan Gerbes</a>'], 'photo_reference': 'AXQCQNTmyBNRJhyrGCcS3gYY9BANp1KRUJUNu7Etic5M0Rt94YDGhpLi6dKp6NLJ5T-SI438Ah1CA_XRDkDJLUPcqwNj_43brVKbiboAW97NC3nEn5hhS-UmOyfewQvAUCPWI6KlLOSmUvGSFjrRJ3wtwLPtNMTQ6fCsJg-_Vz-Ld1PpFjrqGT3ce0gRiL8PaCyZhnR-ixXmAexpn2RQC23ugafKJnJzx349ze4dnZN3lrBuCdWQ7_g92ztnsBETvkTMKWmj_r4kPgcU3FfgKh4BsjN6cYvtjPgCfHvVcw5RKly1ucj274VfeWsvVKSQU5G5LWi8d98_Rd6we9YrcH12jWNlh7AiX32Uq0qx_RzPuzalxBSPFN0bakcpXT4HZhn3j65-bZtMS1tMkYEY0BKFiFm08x2bK3Y3MTaa7IKOTAr3FOYfRDbW6fP74TYVxS7kr6kuVKzylDw84Ug1BogKGnzTk0FcqHGZMd7kgk43-lUTpn5IdSsV0snnCG6fMZDafddeiBMNP2bQYWOF9OqnVaiQ0bINXIQFnBd_uiELglNDNmqGyyJYRWbT9L_JF0Z82JE26ugrGJ7wgWpJ20Ao0LhbPrjX7TTDQjD6EgfdVoua3_-35T0qDAncUB19VvpIJ5dHVg', 'width': 4032}]",ChIJQ0BDkX7vxUcRVQOO5c6_XKg,ChIJQ0BDkX7vxUcRVQOO5c6_XKg,GOOGLE,"['hardware_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","Heringaweg 6, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MV3+CR Haarlem, Netherlands', 'global_code': '9F469MV3+CR'}",4.0,1145.0,8819682517fffff
"{'location': {'lat': 52.39288679999999, 'lng': 4.654653199999999}, 'viewport': {'northeast': {'lat': 52.39437893029149, 'lng': 4.655975680291502}, 'southwest': {'lat': 52.39168096970849, 'lng': 4.653277719708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grapendaal,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102544400495319206668"">Gebr. Grapendaal Loodgietersbedrijf</a>'], 'photo_reference': 'AXQCQNRakWUzvmTLA0OovErqArYPdOocKxQ79W8IYEqoVQDPto3D_LV3bNcoep3NK_avFxhL9JzRJPg1HB-87yfXgtkL0FnFww5oqVw3_T2RcGaNuV600I7iD6mnAbBAcN1D0SrNkdJ_0gTqRpMfsrihi_X9W2kLIx89U0qJhX_hM9rVYUJlQUen3SYsfm0y-upCCRGD2imNkTaql78ei_gQC__uL6SbF3GhfGg1woUNJX95BWMXGkprVYOCC_EcQiiNVdi790cZNc51sGk5iKo7dHthdcXHbHNXgOxfj9oF0Fcfzzo0shZEvgAgRTCLSMiwxfw5c62PvYc', 'width': 3024}]",ChIJQbDWnXvvxUcRjpkPNkw9ltE,ChIJQbDWnXvvxUcRjpkPNkw9ltE,GOOGLE,"['plumber', 'roofing_contractor', 'point_of_interest', 'establishment']","Heringaweg 6E, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MV3+5V Haarlem, Netherlands', 'global_code': '9F469MV3+5V'}",4.2,5.0,8819682517fffff
"{'location': {'lat': 52.39026879999999, 'lng': 4.652038399999999}, 'viewport': {'northeast': {'lat': 52.3916695802915, 'lng': 4.653355330291501}, 'southwest': {'lat': 52.3889716197085, 'lng': 4.650657369708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,B.V. Gereeds.werkt.ind. Hembrug,"[{'height': 446, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105781969628319005285"">Mathijs Peckelsen</a>'], 'photo_reference': 'AXQCQNQnTuOes5crCmTqVU_cOk9JD3n8MKyN6E1WUeRvKmDnpX614IvMlTaaDQ0PMehLTq0d4k6ei0yhoMy6fafW9SdfzO97u6mEk5i4jYHmfIx650Pc20nYyzPOFqNcP75gtUVpjZfnjsMnXZbs3fczVZ4Q1cgubmCPGieZrC2walkXsiPPThx34r1YTVq74Df6au0BfFhCJ0BeGKdIw69MmNJdSlcC-iue6seQnGx8SMExeJRIGyfNEUdS6xIsMnRw4p-VM4iU6lGwwgNOto3fkN_BOiuR-t4HuSbD232tKkzTNhCBwyuC-s3eG37phKn5-CA6WWr690fA4duluP1OS21jCtXapGazVaWe2u6HANWwoC-UzFmnBcavrfCMb7K0DMySXw4bg-i0QAmUxUc6GqGW2gNGilLJkooXMdFpqR8NvnMNOXBbjSb9YmrAxCHoxaD3YPI30D84jtSDEU-8LNJAXpsl3nBoX9U_ovegRss99cZKYtEYj4NXB_RnEVU2AZb-TKF86KgIFo8PmdkDWlvP3PAWNSQrNiLWde6P4aKCwxB87I5kpmHVCgrLAsslclRbMeaUsxw0pIFThazvkvUKb5dVPVoCk4-l9ISxt4Sk_MSRlMc0YBRWtKOpKWPiCBvzXVpl', 'width': 800}]",ChIJQbDWnXvvxUcRbDl7QDhAJF8,ChIJQbDWnXvvxUcRbDl7QDhAJF8,GOOGLE,"['point_of_interest', 'establishment']","Hendrik Figeeweg 1B, Haarlem",OPERATIONAL,,"{'compound_code': '9MR2+4R Haarlem, Netherlands', 'global_code': '9F469MR2+4R'}",5.0,2.0,8819682517fffff
"{'location': {'lat': 52.39187920000001, 'lng': 4.665236999999999}, 'viewport': {'northeast': {'lat': 52.3931748302915, 'lng': 4.666582430291503}, 'southwest': {'lat': 52.3904768697085, 'lng': 4.663884469708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Iron Mountain AMS1,"[{'height': 5082, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101254402599778859949"">Iron Mountain Data Centers AMS-1</a>'], 'photo_reference': 'AXQCQNQuBDe0FUoYd-IJSbBxVudXIEx3rUlCXTVZwbnNm8ZCLJBUnf9Wt1R2yispLxUiEJpZn-Gcmj0eQ9XwiLcxf-zQdnlpOtlAGOR_uhFI8SOMG2HiOEKu5Ivy3iODPjImuJ-T6twT0G64fotlWWLCWLB2iHFE2L-fLqyAyfwuRCrrW7oU15t1FIuez-qod372t53eUrdRIB2XOFK_e62e8s10zBs4_RPSm-HloaLOflen1KsYJALricCoMFoujX_b88zX_y1uhc-BR6U7kDrHlrb-oDmuzuG1z_qNN-ZXSj7aXHgdoa34dKCxBo860pUHc6SPtILXPNU', 'width': 7623}]",ChIJ38oRuYblxUcRhyzKkZ-LBVQ,ChIJ38oRuYblxUcRhyzKkZ-LBVQ,GOOGLE,"['point_of_interest', 'establishment']","J.W. Lucasweg 35, Haarlem",OPERATIONAL,{'open_now': True},"{'compound_code': '9MR8+Q3 Haarlem, Netherlands', 'global_code': '9F469MR8+Q3'}",4.5,170.0,8819682517fffff
"{'location': {'lat': 52.3879507, 'lng': 4.6563592}, 'viewport': {'northeast': {'lat': 52.3892633802915, 'lng': 4.657569430291502}, 'southwest': {'lat': 52.3865654197085, 'lng': 4.654871469708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bootzeil International,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111162096455822723492"">Bootzeil</a>'], 'photo_reference': 'AXQCQNTekMhtrWhtj9hZMzPxWTIpD3eYUAXsLTBbwIO6JtkC7MKbuO7qI_A_yTG-A_M9RhIfaED4_nDY2HRS_vJmLnUGxU1AqcXgAYeSTWwHbN4sVMhwQ_ai9zXB5hhG8EMh48qIuplFLngd0JQVIDHnnhF2oqRwtbqgrpl5RUz5JrKjMveMZUzN4JWPNCveH7g63FCtT-Zn-BzvuPYXeHxLRLyJ0xm2Fj-GWjMYxrsosmZxfkca9d98fC2xuoob9Fu_lECgSN856hIfYFb2SLnYCOsgzE0We_DIIWqq2YFqGWc3Uo9QvHp5NCgOR9VilWzR9EuWwn_ZLWk', 'width': 2016}]",ChIJK0cD3yTvxUcRDJVR1QIdhm4,ChIJK0cD3yTvxUcRDJVR1QIdhm4,GOOGLE,"['point_of_interest', 'establishment']","Ingenieur Lelyweg 44, Haarlem",OPERATIONAL,,"{'compound_code': '9MQ4+5G Haarlem, Netherlands', 'global_code': '9F469MQ4+5G'}",4.2,103.0,8819682517fffff
"{'location': {'lat': 52.391053, 'lng': 4.655766100000001}, 'viewport': {'northeast': {'lat': 52.39244223029149, 'lng': 4.657199830291503}, 'southwest': {'lat': 52.38974426970849, 'lng': 4.654501869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Radex Benelux,,ChIJy97WgWjvxUcRXtdTmaTbWN8,ChIJy97WgWjvxUcRXtdTmaTbWN8,GOOGLE,"['car_repair', 'store', 'point_of_interest', 'establishment']","Küppersweg 73, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MR4+C8 Haarlem, Netherlands', 'global_code': '9F469MR4+C8'}",4.8,20.0,8819682517fffff
"{'location': {'lat': 52.3914213, 'lng': 4.6557307}, 'viewport': {'northeast': {'lat': 52.39262643029151, 'lng': 4.657183030291502}, 'southwest': {'lat': 52.38992846970851, 'lng': 4.654485069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bright2Light,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111073801517972318646"">Kobbe Pas</a>'], 'photo_reference': 'AXQCQNTRk49A4z53Fc7mxkUrfx2zYWp3icPAEgM9uccY0a9aoGjJ9yIU4loQbHkGRBlVfX2LITDA5qQ8719ys1logWAAAQlmlEcMIm0B82hI-kQ3BzQDEhvubcaWt06OphXYi0f85PWKV-NsdEqFu7qvVUUiIM-Nplyktnabk5I4wa17SJCGDqar8GLgmaGZd0WXNDBYt2FsXBwZiRY01g3SXHN0s9VX6bGRpcZPrn5JuZEl2kqAy7rq7ySTaBd_jiFZsWoIXGKrZ_lxBQ1xB8M6q_pa7b56vOA1nFbzuxr3m6hi628IRUcWntONQ88QLPn5vM99n5MV4MmIFQXY2AdG9fvmxYUD-XLPZEF5K8EGTAC26bY0Bse4fVJ8Iba1enQGka3FtBN9R4bZWeR23EwYWMZpI8o0Hdm_p9HxrlWXD64Y1hbDVEYoKSLQ8iYvoISQmVHyBFrOlROvc0OC5NPS-7WAUmaxTGGKbZYaBAAE7yVsf4_bHPex4hv4x5yIuhIKyJI3tUCo-CFGjTxW2goHhgAzt-9Au8EPpOb1XlaeIrRXeKQpPbD3NTMPl2W04nyPZt944RWgNLWDDCzkMxAsUZui7zD4qcm__oBepjxXqhl6vPTKAOAELZjwHacZs2WCObfz2A', 'width': 3024}]",ChIJ26IVVWvvxUcRV0gTxpu7F5M,ChIJ26IVVWvvxUcRV0gTxpu7F5M,GOOGLE,"['point_of_interest', 'establishment']","Küppersweg 83, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MR4+H7 Haarlem, Netherlands', 'global_code': '9F469MR4+H7'}",,,8819682517fffff
"{'location': {'lat': 52.3911429, 'lng': 4.6557647}, 'viewport': {'northeast': {'lat': 52.3924872302915, 'lng': 4.657200030291501}, 'southwest': {'lat': 52.3897892697085, 'lng': 4.654502069708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MEOS IT - Haarlem,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106349523861290270932"">MEOS it. - Haarlem - Een no-nonsense IT-bedrijf</a>'], 'photo_reference': 'AXQCQNSBGk48xuPA_RpInJiwC2SnfmPEodaAsjvM0wK46cQvPkTDNpDcDL74oZ2HSBYcf6y7BJKEl0Siggm0DYVPLPySWV1H-NijmlpLyejcnF_I0EMpWJYGjnXO8eg9KbIZA-HMgxveH8-stw9aF_1Gj4YOtKR5n-f964CiG127EWqkgxY-YfbyG8KtOXskczZNkI8rMA9hPQxLH_ScCoij9Dyo0qnGtbgX-6aC5RHqJ5vMJeEtSwrPGffNFqIM7Rw0vXp-ox_SaOr0dX1P3jSkoquZqQljzriTIzD1mdLF9H_LGKDXJksc6x-XQh6bzNakqkbTtWVkZQA', 'width': 6000}]",ChIJFz5OOHzvxUcRWZr6gdOLIK8,ChIJFz5OOHzvxUcRWZr6gdOLIK8,GOOGLE,"['point_of_interest', 'establishment']","Küppersweg 75, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MR4+F8 Haarlem, Netherlands', 'global_code': '9F469MR4+F8'}",4.8,9.0,8819682517fffff
"{'location': {'lat': 52.3894492, 'lng': 4.658228600000001}, 'viewport': {'northeast': {'lat': 52.39080393029149, 'lng': 4.659601130291502}, 'southwest': {'lat': 52.3881059697085, 'lng': 4.656903169708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Studio Transue,"[{'height': 1657, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113420432514086335050"">Studio Transue</a>'], 'photo_reference': 'AXQCQNQAErj0USlJ8UAFhAbXUtm1ZqAHT5RF-gFDPNU8mevEmxHk39zwefQgZEOV6od_bjNImV5YKfAnuNX3tOqGE-voWFs7dBKNqj-OhPsROZyPmB8lOB9PT24BAHx14Mj082Yp5d9KqgcnQjoVOnylZyObbX0KjZEt0Fuj7K4-GCV58yU18IsPi7GhqW5AJ1l8nlXLpuOqqjASTkOcm_ZKwWnmIVGngdQ2ezmVeoU96k0r611wtTeEVMvn8HMJAPURmEngA8rnbJUQcjWBQejLwv9xYOESQiqsJmRw5YmqDYtiHUtMtXmLpc36vzbA74ZkvW4sFrqksbU', 'width': 1243}]",ChIJ31D4fSXvxUcRXxp4jgl4Jgs,ChIJ31D4fSXvxUcRXxp4jgl4Jgs,GOOGLE,"['point_of_interest', 'establishment']","Nijverheidsweg 27B, Unit 007, Haarlem",OPERATIONAL,{'open_now': False},"{'compound_code': '9MQ5+Q7 Haarlem, Netherlands', 'global_code': '9F469MQ5+Q7'}",5.0,1.0,8819682517fffff
